Fra,Til,KWH 60 Forbruk
04.08.2020 16:00,04.08.2020 17:00,"1,333"
04.08.2020 17:00,04.08.2020 18:00,1
04.08.2020 18:00,04.08.2020 19:00,"1,262"
04.08.2020 19:00,04.08.2020 20:00,"0,245"
04.08.2020 20:00,04.08.2020 21:00,"0,229"
04.08.2020 21:00,04.08.2020 22:00,"0,765"
04.08.2020 22:00,04.08.2020 23:00,"0,389"
04.08.2020 23:00,05.08.2020 00:00,"0,262"
05.08.2020 00:00,05.08.2020 01:00,"0,742"
05.08.2020 01:00,05.08.2020 02:00,"0,248"
05.08.2020 02:00,05.08.2020 03:00,"0,248"
05.08.2020 03:00,05.08.2020 04:00,"0,242"
05.08.2020 04:00,05.08.2020 05:00,"0,229"
05.08.2020 05:00,05.08.2020 06:00,"0,726"
05.08.2020 06:00,05.08.2020 07:00,"0,246"
05.08.2020 07:00,05.08.2020 08:00,"1,097"
05.08.2020 08:00,05.08.2020 09:00,"0,267"
05.08.2020 09:00,05.08.2020 10:00,"0,277"
05.08.2020 10:00,05.08.2020 11:00,"0,29"
05.08.2020 11:00,05.08.2020 12:00,"0,812"
05.08.2020 12:00,05.08.2020 13:00,"0,292"
05.08.2020 13:00,05.08.2020 14:00,"0,267"
05.08.2020 14:00,05.08.2020 15:00,"0,287"
05.08.2020 15:00,05.08.2020 16:00,"0,294"
05.08.2020 16:00,05.08.2020 17:00,"0,808"
05.08.2020 17:00,05.08.2020 18:00,"0,743"
05.08.2020 18:00,05.08.2020 19:00,"1,123"
05.08.2020 19:00,05.08.2020 20:00,"1,022"
05.08.2020 20:00,05.08.2020 21:00,"1,031"
05.08.2020 21:00,05.08.2020 22:00,"0,568"
05.08.2020 22:00,05.08.2020 23:00,"0,913"
05.08.2020 23:00,06.08.2020 00:00,"0,759"
06.08.2020 00:00,06.08.2020 01:00,"0,218"
06.08.2020 01:00,06.08.2020 02:00,"0,735"
06.08.2020 02:00,06.08.2020 03:00,"0,193"
06.08.2020 03:00,06.08.2020 04:00,"0,217"
06.08.2020 04:00,06.08.2020 05:00,"0,212"
06.08.2020 05:00,06.08.2020 06:00,"0,208"
06.08.2020 06:00,06.08.2020 07:00,"0,749"
06.08.2020 07:00,06.08.2020 08:00,"0,405"
06.08.2020 08:00,06.08.2020 09:00,"0,241"
06.08.2020 09:00,06.08.2020 10:00,"0,736"
06.08.2020 10:00,06.08.2020 11:00,"0,239"
06.08.2020 11:00,06.08.2020 12:00,"0,229"
06.08.2020 12:00,06.08.2020 13:00,"0,248"
06.08.2020 13:00,06.08.2020 14:00,"0,255"
06.08.2020 14:00,06.08.2020 15:00,"1,283"
06.08.2020 15:00,06.08.2020 16:00,"0,898"
06.08.2020 16:00,06.08.2020 17:00,"0,999"
06.08.2020 17:00,06.08.2020 18:00,"0,739"
06.08.2020 18:00,06.08.2020 19:00,"2,093"
06.08.2020 19:00,06.08.2020 20:00,"2,863"
06.08.2020 20:00,06.08.2020 21:00,"0,787"
06.08.2020 21:00,06.08.2020 22:00,"1,265"
06.08.2020 22:00,06.08.2020 23:00,"0,395"
06.08.2020 23:00,07.08.2020 00:00,"0,378"
07.08.2020 00:00,07.08.2020 01:00,"0,836"
07.08.2020 01:00,07.08.2020 02:00,"0,348"
07.08.2020 02:00,07.08.2020 03:00,"0,353"
07.08.2020 03:00,07.08.2020 04:00,"0,339"
07.08.2020 04:00,07.08.2020 05:00,"0,698"
07.08.2020 05:00,07.08.2020 06:00,"0,23"
07.08.2020 06:00,07.08.2020 07:00,"0,264"
07.08.2020 07:00,07.08.2020 08:00,"0,266"
07.08.2020 08:00,07.08.2020 09:00,"0,912"
07.08.2020 09:00,07.08.2020 10:00,"1,078"
07.08.2020 10:00,07.08.2020 11:00,"0,17"
07.08.2020 11:00,07.08.2020 12:00,"0,158"
07.08.2020 12:00,07.08.2020 13:00,"0,577"
07.08.2020 13:00,07.08.2020 14:00,"0,15"
07.08.2020 14:00,07.08.2020 15:00,"0,152"
07.08.2020 15:00,07.08.2020 16:00,"0,159"
07.08.2020 16:00,07.08.2020 17:00,"0,681"
07.08.2020 17:00,07.08.2020 18:00,"0,153"
07.08.2020 18:00,07.08.2020 19:00,"0,149"
07.08.2020 19:00,07.08.2020 20:00,"0,142"
07.08.2020 20:00,07.08.2020 21:00,"0,133"
07.08.2020 21:00,07.08.2020 22:00,"0,122"
07.08.2020 22:00,07.08.2020 23:00,"0,568"
07.08.2020 23:00,08.08.2020 00:00,"0,079"
08.08.2020 00:00,08.08.2020 01:00,"0,077"
08.08.2020 01:00,08.08.2020 02:00,"0,087"
08.08.2020 02:00,08.08.2020 03:00,"0,091"
08.08.2020 03:00,08.08.2020 04:00,"0,086"
08.08.2020 04:00,08.08.2020 05:00,"0,632"
08.08.2020 05:00,08.08.2020 06:00,"0,087"
08.08.2020 06:00,08.08.2020 07:00,"0,123"
08.08.2020 07:00,08.08.2020 08:00,"0,144"
08.08.2020 08:00,08.08.2020 09:00,"0,15"
08.08.2020 09:00,08.08.2020 10:00,"0,174"
08.08.2020 10:00,08.08.2020 11:00,"0,172"
08.08.2020 11:00,08.08.2020 12:00,"0,717"
08.08.2020 12:00,08.08.2020 13:00,"0,141"
08.08.2020 13:00,08.08.2020 14:00,"0,155"
08.08.2020 14:00,08.08.2020 15:00,"0,15"
08.08.2020 15:00,08.08.2020 16:00,"0,156"
08.08.2020 16:00,08.08.2020 17:00,"0,158"
08.08.2020 17:00,08.08.2020 18:00,"0,163"
08.08.2020 18:00,08.08.2020 19:00,"0,693"
08.08.2020 19:00,08.08.2020 20:00,"0,142"
08.08.2020 20:00,08.08.2020 21:00,"0,134"
08.08.2020 21:00,08.08.2020 22:00,"0,128"
08.08.2020 22:00,08.08.2020 23:00,"0,088"
08.08.2020 23:00,09.08.2020 00:00,"0,092"
09.08.2020 00:00,09.08.2020 01:00,"0,082"
09.08.2020 01:00,09.08.2020 02:00,"0,628"
09.08.2020 02:00,09.08.2020 03:00,"0,118"
09.08.2020 03:00,09.08.2020 04:00,"0,092"
09.08.2020 04:00,09.08.2020 05:00,"0,087"
09.08.2020 05:00,09.08.2020 06:00,"0,104"
09.08.2020 06:00,09.08.2020 07:00,"0,133"
09.08.2020 07:00,09.08.2020 08:00,"0,139"
09.08.2020 08:00,09.08.2020 09:00,"0,13"
09.08.2020 09:00,09.08.2020 10:00,"0,737"
09.08.2020 10:00,09.08.2020 11:00,"0,178"
09.08.2020 11:00,09.08.2020 12:00,"0,183"
09.08.2020 12:00,09.08.2020 13:00,"0,156"
09.08.2020 13:00,09.08.2020 14:00,"0,15"
09.08.2020 14:00,09.08.2020 15:00,"0,138"
09.08.2020 15:00,09.08.2020 16:00,"0,146"
09.08.2020 16:00,09.08.2020 17:00,"0,228"
09.08.2020 17:00,09.08.2020 18:00,"0,579"
09.08.2020 18:00,09.08.2020 19:00,"0,17"
09.08.2020 19:00,09.08.2020 20:00,"0,141"
09.08.2020 20:00,09.08.2020 21:00,"0,173"
09.08.2020 21:00,09.08.2020 22:00,"1,111"
09.08.2020 22:00,09.08.2020 23:00,"2,121"
09.08.2020 23:00,10.08.2020 00:00,"1,229"
10.08.2020 00:00,10.08.2020 01:00,"0,133"
10.08.2020 01:00,10.08.2020 02:00,"0,121"
10.08.2020 02:00,10.08.2020 03:00,"0,61"
10.08.2020 03:00,10.08.2020 04:00,"0,111"
10.08.2020 04:00,10.08.2020 05:00,"0,115"
10.08.2020 05:00,10.08.2020 06:00,"0,119"
10.08.2020 06:00,10.08.2020 07:00,"0,643"
10.08.2020 07:00,10.08.2020 08:00,"0,599"
10.08.2020 08:00,10.08.2020 09:00,"0,186"
10.08.2020 09:00,10.08.2020 10:00,"0,682"
10.08.2020 10:00,10.08.2020 11:00,"0,196"
10.08.2020 11:00,10.08.2020 12:00,"0,183"
10.08.2020 12:00,10.08.2020 13:00,"0,191"
10.08.2020 13:00,10.08.2020 14:00,"0,195"
10.08.2020 14:00,10.08.2020 15:00,"0,619"
10.08.2020 15:00,10.08.2020 16:00,"0,186"
10.08.2020 16:00,10.08.2020 17:00,"2,379"
10.08.2020 17:00,10.08.2020 18:00,"1,391"
10.08.2020 18:00,10.08.2020 19:00,"0,567"
10.08.2020 19:00,10.08.2020 20:00,"1,017"
10.08.2020 20:00,10.08.2020 21:00,"2,054"
10.08.2020 21:00,10.08.2020 22:00,"0,544"
10.08.2020 22:00,10.08.2020 23:00,"1,342"
10.08.2020 23:00,11.08.2020 00:00,"0,174"
11.08.2020 00:00,11.08.2020 01:00,"0,129"
11.08.2020 01:00,11.08.2020 02:00,"0,128"
11.08.2020 02:00,11.08.2020 03:00,"0,594"
11.08.2020 03:00,11.08.2020 04:00,"0,127"
11.08.2020 04:00,11.08.2020 05:00,"0,114"
11.08.2020 05:00,11.08.2020 06:00,"0,114"
11.08.2020 06:00,11.08.2020 07:00,"0,168"
11.08.2020 07:00,11.08.2020 08:00,"1,429"
11.08.2020 08:00,11.08.2020 09:00,"0,178"
11.08.2020 09:00,11.08.2020 10:00,"0,206"
11.08.2020 10:00,11.08.2020 11:00,"1,328"
11.08.2020 11:00,11.08.2020 12:00,"0,743"
11.08.2020 12:00,11.08.2020 13:00,"0,222"
11.08.2020 13:00,11.08.2020 14:00,"0,18"
11.08.2020 14:00,11.08.2020 15:00,"0,173"
11.08.2020 15:00,11.08.2020 16:00,"0,206"
11.08.2020 16:00,11.08.2020 17:00,"0,928"
11.08.2020 17:00,11.08.2020 18:00,"1,258"
11.08.2020 18:00,11.08.2020 19:00,"0,297"
11.08.2020 19:00,11.08.2020 20:00,"0,623"
11.08.2020 20:00,11.08.2020 21:00,"0,552"
11.08.2020 21:00,11.08.2020 22:00,"1,627"
11.08.2020 22:00,11.08.2020 23:00,"0,725"
11.08.2020 23:00,12.08.2020 00:00,"2,053"
12.08.2020 00:00,12.08.2020 01:00,"0,113"
12.08.2020 01:00,12.08.2020 02:00,"0,117"
12.08.2020 02:00,12.08.2020 03:00,"0,695"
12.08.2020 03:00,12.08.2020 04:00,"0,127"
12.08.2020 04:00,12.08.2020 05:00,"0,121"
12.08.2020 05:00,12.08.2020 06:00,"0,128"
12.08.2020 06:00,12.08.2020 07:00,"0,657"
12.08.2020 07:00,12.08.2020 08:00,"0,978"
12.08.2020 08:00,12.08.2020 09:00,"0,176"
12.08.2020 09:00,12.08.2020 10:00,"0,21"
12.08.2020 10:00,12.08.2020 11:00,"0,326"
12.08.2020 11:00,12.08.2020 12:00,"0,468"
12.08.2020 12:00,12.08.2020 13:00,"0,178"
12.08.2020 13:00,12.08.2020 14:00,"0,18"
12.08.2020 14:00,12.08.2020 15:00,"0,551"
12.08.2020 15:00,12.08.2020 16:00,"0,283"
12.08.2020 16:00,12.08.2020 17:00,"0,326"
12.08.2020 17:00,12.08.2020 18:00,"0,819"
12.08.2020 18:00,12.08.2020 19:00,"1,364"
12.08.2020 19:00,12.08.2020 20:00,"1,48"
12.08.2020 20:00,12.08.2020 21:00,"0,992"
12.08.2020 21:00,12.08.2020 22:00,"0,465"
12.08.2020 22:00,12.08.2020 23:00,"0,404"
12.08.2020 23:00,13.08.2020 00:00,"0,66"
13.08.2020 00:00,13.08.2020 01:00,"0,157"
13.08.2020 01:00,13.08.2020 02:00,"0,146"
13.08.2020 02:00,13.08.2020 03:00,"0,152"
13.08.2020 03:00,13.08.2020 04:00,"0,707"
13.08.2020 04:00,13.08.2020 05:00,"0,181"
13.08.2020 05:00,13.08.2020 06:00,"0,163"
13.08.2020 06:00,13.08.2020 07:00,"0,214"
13.08.2020 07:00,13.08.2020 08:00,"1,537"
13.08.2020 08:00,13.08.2020 09:00,"0,828"
13.08.2020 09:00,13.08.2020 10:00,"0,262"
13.08.2020 10:00,13.08.2020 11:00,"0,276"
13.08.2020 11:00,13.08.2020 12:00,"0,554"
13.08.2020 12:00,13.08.2020 13:00,"0,347"
13.08.2020 13:00,13.08.2020 14:00,"0,231"
13.08.2020 14:00,13.08.2020 15:00,"0,236"
13.08.2020 15:00,13.08.2020 16:00,"0,736"
13.08.2020 16:00,13.08.2020 17:00,"0,951"
13.08.2020 17:00,13.08.2020 18:00,"2,467"
13.08.2020 18:00,13.08.2020 19:00,"0,703"
13.08.2020 19:00,13.08.2020 20:00,"1,037"
13.08.2020 20:00,13.08.2020 21:00,"0,689"
13.08.2020 21:00,13.08.2020 22:00,"0,674"
13.08.2020 22:00,13.08.2020 23:00,"1,051"
13.08.2020 23:00,14.08.2020 00:00,"0,27"
14.08.2020 00:00,14.08.2020 01:00,"0,087"
14.08.2020 01:00,14.08.2020 02:00,"0,568"
14.08.2020 02:00,14.08.2020 03:00,"0,09"
14.08.2020 03:00,14.08.2020 04:00,"0,09"
14.08.2020 04:00,14.08.2020 05:00,"0,092"
14.08.2020 05:00,14.08.2020 06:00,"0,083"
14.08.2020 06:00,14.08.2020 07:00,"1,038"
14.08.2020 07:00,14.08.2020 08:00,"0,694"
14.08.2020 08:00,14.08.2020 09:00,"1,094"
14.08.2020 09:00,14.08.2020 10:00,"0,168"
14.08.2020 10:00,14.08.2020 11:00,"0,178"
14.08.2020 11:00,14.08.2020 12:00,"0,172"
14.08.2020 12:00,14.08.2020 13:00,"0,161"
14.08.2020 13:00,14.08.2020 14:00,"0,147"
14.08.2020 14:00,14.08.2020 15:00,"0,669"
14.08.2020 15:00,14.08.2020 16:00,"0,211"
14.08.2020 16:00,14.08.2020 17:00,"0,706"
14.08.2020 17:00,14.08.2020 18:00,"0,951"
14.08.2020 18:00,14.08.2020 19:00,"1,719"
14.08.2020 19:00,14.08.2020 20:00,"2,687"
14.08.2020 20:00,14.08.2020 21:00,"0,897"
14.08.2020 21:00,14.08.2020 22:00,"1,823"
14.08.2020 22:00,14.08.2020 23:00,"0,838"
14.08.2020 23:00,15.08.2020 00:00,"0,866"
15.08.2020 00:00,15.08.2020 01:00,"0,223"
15.08.2020 01:00,15.08.2020 02:00,"0,556"
15.08.2020 02:00,15.08.2020 03:00,"0,292"
15.08.2020 03:00,15.08.2020 04:00,"0,119"
15.08.2020 04:00,15.08.2020 05:00,"0,119"
15.08.2020 05:00,15.08.2020 06:00,"0,116"
15.08.2020 06:00,15.08.2020 07:00,"0,558"
15.08.2020 07:00,15.08.2020 08:00,"0,137"
15.08.2020 08:00,15.08.2020 09:00,"0,534"
15.08.2020 09:00,15.08.2020 10:00,"1,785"
15.08.2020 10:00,15.08.2020 11:00,"0,154"
15.08.2020 11:00,15.08.2020 12:00,"0,23"
15.08.2020 12:00,15.08.2020 13:00,"0,573"
15.08.2020 13:00,15.08.2020 14:00,"0,141"
15.08.2020 14:00,15.08.2020 15:00,"0,151"
15.08.2020 15:00,15.08.2020 16:00,"1,264"
15.08.2020 16:00,15.08.2020 17:00,"0,403"
15.08.2020 17:00,15.08.2020 18:00,"1,52"
15.08.2020 18:00,15.08.2020 19:00,"0,471"
15.08.2020 19:00,15.08.2020 20:00,"0,437"
15.08.2020 20:00,15.08.2020 21:00,"0,57"
15.08.2020 21:00,15.08.2020 22:00,"0,737"
15.08.2020 22:00,15.08.2020 23:00,"0,259"
15.08.2020 23:00,16.08.2020 00:00,"0,406"
16.08.2020 00:00,16.08.2020 01:00,"0,755"
16.08.2020 01:00,16.08.2020 02:00,"0,724"
16.08.2020 02:00,16.08.2020 03:00,"0,696"
16.08.2020 03:00,16.08.2020 04:00,"0,126"
16.08.2020 04:00,16.08.2020 05:00,"0,125"
16.08.2020 05:00,16.08.2020 06:00,"0,591"
16.08.2020 06:00,16.08.2020 07:00,"0,121"
16.08.2020 07:00,16.08.2020 08:00,"0,163"
16.08.2020 08:00,16.08.2020 09:00,"0,164"
16.08.2020 09:00,16.08.2020 10:00,"0,639"
16.08.2020 10:00,16.08.2020 11:00,"1,203"
16.08.2020 11:00,16.08.2020 12:00,"2,22"
16.08.2020 12:00,16.08.2020 13:00,"0,783"
16.08.2020 13:00,16.08.2020 14:00,"0,744"
16.08.2020 14:00,16.08.2020 15:00,"0,292"
16.08.2020 15:00,16.08.2020 16:00,"0,699"
16.08.2020 16:00,16.08.2020 17:00,"0,184"
16.08.2020 17:00,16.08.2020 18:00,"0,2"
16.08.2020 18:00,16.08.2020 19:00,"0,203"
16.08.2020 19:00,16.08.2020 20:00,"1,498"
16.08.2020 20:00,16.08.2020 21:00,"0,233"
16.08.2020 21:00,16.08.2020 22:00,"1,4"
16.08.2020 22:00,16.08.2020 23:00,"2,098"
16.08.2020 23:00,17.08.2020 00:00,"1,832"
17.08.2020 00:00,17.08.2020 01:00,"0,143"
17.08.2020 01:00,17.08.2020 02:00,"0,129"
17.08.2020 02:00,17.08.2020 03:00,"0,133"
17.08.2020 03:00,17.08.2020 04:00,"0,645"
17.08.2020 04:00,17.08.2020 05:00,"0,123"
17.08.2020 05:00,17.08.2020 06:00,"0,118"
17.08.2020 06:00,17.08.2020 07:00,"0,19"
17.08.2020 07:00,17.08.2020 08:00,"0,918"
17.08.2020 08:00,17.08.2020 09:00,"0,738"
17.08.2020 09:00,17.08.2020 10:00,"0,174"
17.08.2020 10:00,17.08.2020 11:00,"0,125"
17.08.2020 11:00,17.08.2020 12:00,"0,127"
17.08.2020 12:00,17.08.2020 13:00,"0,613"
17.08.2020 13:00,17.08.2020 14:00,"0,129"
17.08.2020 14:00,17.08.2020 15:00,"0,116"
17.08.2020 15:00,17.08.2020 16:00,"0,112"
17.08.2020 16:00,17.08.2020 17:00,"0,128"
17.08.2020 17:00,17.08.2020 18:00,"0,703"
17.08.2020 18:00,17.08.2020 19:00,"1,623"
17.08.2020 19:00,17.08.2020 20:00,"1,441"
17.08.2020 20:00,17.08.2020 21:00,"1,625"
17.08.2020 21:00,17.08.2020 22:00,"0,883"
17.08.2020 22:00,17.08.2020 23:00,"0,531"
17.08.2020 23:00,18.08.2020 00:00,"0,127"
18.08.2020 00:00,18.08.2020 01:00,"0,147"
18.08.2020 01:00,18.08.2020 02:00,"0,875"
18.08.2020 02:00,18.08.2020 03:00,"0,129"
18.08.2020 03:00,18.08.2020 04:00,"0,123"
18.08.2020 04:00,18.08.2020 05:00,"0,398"
18.08.2020 05:00,18.08.2020 06:00,"0,379"
18.08.2020 06:00,18.08.2020 07:00,"0,125"
18.08.2020 07:00,18.08.2020 08:00,"1,012"
18.08.2020 08:00,18.08.2020 09:00,"0,132"
18.08.2020 09:00,18.08.2020 10:00,"0,13"
18.08.2020 10:00,18.08.2020 11:00,"0,132"
18.08.2020 11:00,18.08.2020 12:00,"1,098"
18.08.2020 12:00,18.08.2020 13:00,"0,199"
18.08.2020 13:00,18.08.2020 14:00,"0,201"
18.08.2020 14:00,18.08.2020 15:00,"0,162"
18.08.2020 15:00,18.08.2020 16:00,"0,132"
18.08.2020 16:00,18.08.2020 17:00,"0,61"
18.08.2020 17:00,18.08.2020 18:00,"0,104"
18.08.2020 18:00,18.08.2020 19:00,"0,13"
18.08.2020 19:00,18.08.2020 20:00,"0,133"
18.08.2020 20:00,18.08.2020 21:00,"0,133"
18.08.2020 21:00,18.08.2020 22:00,"0,115"
18.08.2020 22:00,18.08.2020 23:00,"0,668"
18.08.2020 23:00,19.08.2020 00:00,"0,132"
19.08.2020 00:00,19.08.2020 01:00,"0,134"
19.08.2020 01:00,19.08.2020 02:00,"0,122"
19.08.2020 02:00,19.08.2020 03:00,"0,111"
19.08.2020 03:00,19.08.2020 04:00,"0,133"
19.08.2020 04:00,19.08.2020 05:00,"0,372"
19.08.2020 05:00,19.08.2020 06:00,"0,442"
19.08.2020 06:00,19.08.2020 07:00,"0,109"
19.08.2020 07:00,19.08.2020 08:00,"0,133"
19.08.2020 08:00,19.08.2020 09:00,"0,133"
19.08.2020 09:00,19.08.2020 10:00,"0,118"
19.08.2020 10:00,19.08.2020 11:00,"0,113"
19.08.2020 11:00,19.08.2020 12:00,"0,133"
19.08.2020 12:00,19.08.2020 13:00,"0,676"
19.08.2020 13:00,19.08.2020 14:00,"0,119"
19.08.2020 14:00,19.08.2020 15:00,"0,115"
19.08.2020 15:00,19.08.2020 16:00,"0,133"
19.08.2020 16:00,19.08.2020 17:00,"0,134"
19.08.2020 17:00,19.08.2020 18:00,"0,118"
19.08.2020 18:00,19.08.2020 19:00,"0,119"
19.08.2020 19:00,19.08.2020 20:00,"0,684"
19.08.2020 20:00,19.08.2020 21:00,"0,133"
19.08.2020 21:00,19.08.2020 22:00,"0,116"
19.08.2020 22:00,19.08.2020 23:00,"0,879"
19.08.2020 23:00,20.08.2020 00:00,"1,544"
20.08.2020 00:00,20.08.2020 01:00,"1,728"
20.08.2020 01:00,20.08.2020 02:00,"0,123"
20.08.2020 02:00,20.08.2020 03:00,"0,125"
20.08.2020 03:00,20.08.2020 04:00,"0,13"
20.08.2020 04:00,20.08.2020 05:00,"0,652"
20.08.2020 05:00,20.08.2020 06:00,"0,119"
20.08.2020 06:00,20.08.2020 07:00,"1,463"
20.08.2020 07:00,20.08.2020 08:00,"1,17"
20.08.2020 08:00,20.08.2020 09:00,"0,627"
20.08.2020 09:00,20.08.2020 10:00,"0,721"
20.08.2020 10:00,20.08.2020 11:00,"1,139"
20.08.2020 11:00,20.08.2020 12:00,"0,676"
20.08.2020 12:00,20.08.2020 13:00,"0,574"
20.08.2020 13:00,20.08.2020 14:00,"0,126"
20.08.2020 14:00,20.08.2020 15:00,"0,171"
20.08.2020 15:00,20.08.2020 16:00,"0,534"
20.08.2020 16:00,20.08.2020 17:00,"0,235"
20.08.2020 17:00,20.08.2020 18:00,"1,055"
20.08.2020 18:00,20.08.2020 19:00,"0,542"
20.08.2020 19:00,20.08.2020 20:00,"1,094"
20.08.2020 20:00,20.08.2020 21:00,"0,986"
20.08.2020 21:00,20.08.2020 22:00,"2,195"
20.08.2020 22:00,20.08.2020 23:00,"1,273"
20.08.2020 23:00,21.08.2020 00:00,"0,125"
21.08.2020 00:00,21.08.2020 01:00,"0,121"
21.08.2020 01:00,21.08.2020 02:00,"0,107"
21.08.2020 02:00,21.08.2020 03:00,"0,584"
21.08.2020 03:00,21.08.2020 04:00,"0,09"
21.08.2020 04:00,21.08.2020 05:00,"0,103"
21.08.2020 05:00,21.08.2020 06:00,"0,108"
21.08.2020 06:00,21.08.2020 07:00,"0,608"
21.08.2020 07:00,21.08.2020 08:00,"0,318"
21.08.2020 08:00,21.08.2020 09:00,"0,583"
21.08.2020 09:00,21.08.2020 10:00,"0,095"
21.08.2020 10:00,21.08.2020 11:00,"0,094"
21.08.2020 11:00,21.08.2020 12:00,"0,098"
21.08.2020 12:00,21.08.2020 13:00,"0,078"
21.08.2020 13:00,21.08.2020 14:00,"0,611"
21.08.2020 14:00,21.08.2020 15:00,"0,097"
21.08.2020 15:00,21.08.2020 16:00,"0,094"
21.08.2020 16:00,21.08.2020 17:00,"0,081"
21.08.2020 17:00,21.08.2020 18:00,"0,086"
