Fra,Til,KWH 60 Forbruk
03.01.2021 02:00,03.01.2021 03:00,"3,746"
03.01.2021 03:00,03.01.2021 04:00,"2,171"
03.01.2021 04:00,03.01.2021 05:00,"1,816"
03.01.2021 05:00,03.01.2021 06:00,"1,768"
03.01.2021 06:00,03.01.2021 07:00,"2,418"
03.01.2021 07:00,03.01.2021 08:00,"1,801"
03.01.2021 08:00,03.01.2021 09:00,"1,791"
03.01.2021 09:00,03.01.2021 10:00,"1,847"
03.01.2021 10:00,03.01.2021 11:00,"2,504"
03.01.2021 11:00,03.01.2021 12:00,"3,166"
03.01.2021 12:00,03.01.2021 13:00,"2,623"
03.01.2021 13:00,03.01.2021 14:00,"2,735"
03.01.2021 14:00,03.01.2021 15:00,"2,49"
03.01.2021 15:00,03.01.2021 16:00,"2,828"
03.01.2021 16:00,03.01.2021 17:00,"4,01"
03.01.2021 17:00,03.01.2021 18:00,"2,964"
03.01.2021 18:00,03.01.2021 19:00,"3,488"
03.01.2021 19:00,03.01.2021 20:00,"3,831"
03.01.2021 20:00,03.01.2021 21:00,"3,273"
03.01.2021 21:00,03.01.2021 22:00,"2,736"
03.01.2021 22:00,03.01.2021 23:00,"3,388"
03.01.2021 23:00,04.01.2021 00:00,"2,605"
04.01.2021 00:00,04.01.2021 01:00,"2,448"
04.01.2021 01:00,04.01.2021 02:00,"3,071"
04.01.2021 02:00,04.01.2021 03:00,"2,634"
04.01.2021 03:00,04.01.2021 04:00,"2,459"
04.01.2021 04:00,04.01.2021 05:00,"2,467"
04.01.2021 05:00,04.01.2021 06:00,"3,001"
04.01.2021 06:00,04.01.2021 07:00,"2,493"
04.01.2021 07:00,04.01.2021 08:00,"2,801"
04.01.2021 08:00,04.01.2021 09:00,"3,036"
04.01.2021 09:00,04.01.2021 10:00,"3,442"
04.01.2021 10:00,04.01.2021 11:00,"2,925"
04.01.2021 11:00,04.01.2021 12:00,"2,943"
04.01.2021 12:00,04.01.2021 13:00,"3,58"
04.01.2021 13:00,04.01.2021 14:00,"2,812"
04.01.2021 14:00,04.01.2021 15:00,"2,932"
04.01.2021 15:00,04.01.2021 16:00,"3,293"
04.01.2021 16:00,04.01.2021 17:00,"2,788"
04.01.2021 17:00,04.01.2021 18:00,"4,057"
04.01.2021 18:00,04.01.2021 19:00,"2,778"
04.01.2021 19:00,04.01.2021 20:00,"3,22"
04.01.2021 20:00,04.01.2021 21:00,"3,458"
04.01.2021 21:00,04.01.2021 22:00,"4,157"
04.01.2021 22:00,04.01.2021 23:00,"3,968"
04.01.2021 23:00,05.01.2021 00:00,"3,448"
05.01.2021 00:00,05.01.2021 01:00,"2,531"
05.01.2021 01:00,05.01.2021 02:00,"2,456"
05.01.2021 02:00,05.01.2021 03:00,"2,497"
05.01.2021 03:00,05.01.2021 04:00,"2,977"
05.01.2021 04:00,05.01.2021 05:00,"2,584"
05.01.2021 05:00,05.01.2021 06:00,"2,459"
05.01.2021 06:00,05.01.2021 07:00,"2,649"
05.01.2021 07:00,05.01.2021 08:00,"2,943"
05.01.2021 08:00,05.01.2021 09:00,"2,654"
05.01.2021 09:00,05.01.2021 10:00,"3,577"
05.01.2021 10:00,05.01.2021 11:00,"3,252"
05.01.2021 11:00,05.01.2021 12:00,"4,751"
05.01.2021 12:00,05.01.2021 13:00,"4,998"
05.01.2021 13:00,05.01.2021 14:00,"3,557"
05.01.2021 14:00,05.01.2021 15:00,"4,391"
05.01.2021 15:00,05.01.2021 16:00,"4,144"
05.01.2021 16:00,05.01.2021 17:00,"2,811"
05.01.2021 17:00,05.01.2021 18:00,"4,022"
05.01.2021 18:00,05.01.2021 19:00,"3,313"
05.01.2021 19:00,05.01.2021 20:00,"4,029"
05.01.2021 20:00,05.01.2021 21:00,"3,015"
05.01.2021 21:00,05.01.2021 22:00,"3,218"
05.01.2021 22:00,05.01.2021 23:00,"3,312"
05.01.2021 23:00,06.01.2021 00:00,"3,218"
06.01.2021 00:00,06.01.2021 01:00,"2,777"
06.01.2021 01:00,06.01.2021 02:00,"2,715"
06.01.2021 02:00,06.01.2021 03:00,"3,227"
06.01.2021 03:00,06.01.2021 04:00,"2,756"
06.01.2021 04:00,06.01.2021 05:00,"2,754"
06.01.2021 05:00,06.01.2021 06:00,"2,762"
06.01.2021 06:00,06.01.2021 07:00,"3,103"
06.01.2021 07:00,06.01.2021 08:00,"3,423"
06.01.2021 08:00,06.01.2021 09:00,"3,24"
06.01.2021 09:00,06.01.2021 10:00,"3,308"
06.01.2021 10:00,06.01.2021 11:00,"3,638"
06.01.2021 11:00,06.01.2021 12:00,"3,459"
06.01.2021 12:00,06.01.2021 13:00,"3,053"
06.01.2021 13:00,06.01.2021 14:00,"3,575"
06.01.2021 14:00,06.01.2021 15:00,"3,034"
06.01.2021 15:00,06.01.2021 16:00,"3,526"
06.01.2021 16:00,06.01.2021 17:00,"3,905"
06.01.2021 17:00,06.01.2021 18:00,"4,26"
06.01.2021 18:00,06.01.2021 19:00,"3,736"
06.01.2021 19:00,06.01.2021 20:00,"2,97"
06.01.2021 20:00,06.01.2021 21:00,"2,975"
06.01.2021 21:00,06.01.2021 22:00,"3,581"
06.01.2021 22:00,06.01.2021 23:00,"2,875"
06.01.2021 23:00,07.01.2021 00:00,"3,104"
07.01.2021 00:00,07.01.2021 01:00,"2,693"
07.01.2021 01:00,07.01.2021 02:00,"2,702"
07.01.2021 02:00,07.01.2021 03:00,"3,256"
07.01.2021 03:00,07.01.2021 04:00,"2,709"
07.01.2021 04:00,07.01.2021 05:00,"2,727"
07.01.2021 05:00,07.01.2021 06:00,"2,677"
07.01.2021 06:00,07.01.2021 07:00,"2,665"
07.01.2021 07:00,07.01.2021 08:00,"3,573"
07.01.2021 08:00,07.01.2021 09:00,"3,684"
07.01.2021 09:00,07.01.2021 10:00,"3,119"
07.01.2021 10:00,07.01.2021 11:00,"3,691"
07.01.2021 11:00,07.01.2021 12:00,"3,178"
07.01.2021 12:00,07.01.2021 13:00,"3,968"
07.01.2021 13:00,07.01.2021 14:00,"3,712"
07.01.2021 14:00,07.01.2021 15:00,"3,238"
07.01.2021 15:00,07.01.2021 16:00,"3,233"
07.01.2021 16:00,07.01.2021 17:00,"3,245"
07.01.2021 17:00,07.01.2021 18:00,"3,701"
07.01.2021 18:00,07.01.2021 19:00,"3,183"
07.01.2021 19:00,07.01.2021 20:00,"3,184"
07.01.2021 20:00,07.01.2021 21:00,"3,592"
07.01.2021 21:00,07.01.2021 22:00,"3,74"
07.01.2021 22:00,07.01.2021 23:00,"4,259"
07.01.2021 23:00,08.01.2021 00:00,"5,207"
08.01.2021 00:00,08.01.2021 01:00,"4,918"
08.01.2021 01:00,08.01.2021 02:00,"2,948"
08.01.2021 02:00,08.01.2021 03:00,"2,939"
08.01.2021 03:00,08.01.2021 04:00,"2,939"
08.01.2021 04:00,08.01.2021 05:00,"3,472"
08.01.2021 05:00,08.01.2021 06:00,"2,863"
08.01.2021 06:00,08.01.2021 07:00,"2,93"
08.01.2021 07:00,08.01.2021 08:00,"3,855"
08.01.2021 08:00,08.01.2021 09:00,"3,072"
08.01.2021 09:00,08.01.2021 10:00,"3,631"
08.01.2021 10:00,08.01.2021 11:00,"3,097"
08.01.2021 11:00,08.01.2021 12:00,"3,083"
08.01.2021 12:00,08.01.2021 13:00,"3,668"
08.01.2021 13:00,08.01.2021 14:00,"3,148"
08.01.2021 14:00,08.01.2021 15:00,"3,112"
08.01.2021 15:00,08.01.2021 16:00,"3,854"
08.01.2021 16:00,08.01.2021 17:00,"3,254"
08.01.2021 17:00,08.01.2021 18:00,"3,7"
08.01.2021 18:00,08.01.2021 19:00,"5,804"
08.01.2021 19:00,08.01.2021 20:00,"3,613"
08.01.2021 20:00,08.01.2021 21:00,"3,279"
08.01.2021 21:00,08.01.2021 22:00,"3,758"
08.01.2021 22:00,08.01.2021 23:00,"3,151"
08.01.2021 23:00,09.01.2021 00:00,"3,209"
09.01.2021 00:00,09.01.2021 01:00,"3,766"
09.01.2021 01:00,09.01.2021 02:00,"3,097"
09.01.2021 02:00,09.01.2021 03:00,"2,89"
09.01.2021 03:00,09.01.2021 04:00,"2,884"
09.01.2021 04:00,09.01.2021 05:00,"3,42"
09.01.2021 05:00,09.01.2021 06:00,"2,899"
09.01.2021 06:00,09.01.2021 07:00,"2,856"
09.01.2021 07:00,09.01.2021 08:00,"2,849"
09.01.2021 08:00,09.01.2021 09:00,"3,36"
09.01.2021 09:00,09.01.2021 10:00,"2,861"
09.01.2021 10:00,09.01.2021 11:00,"2,937"
09.01.2021 11:00,09.01.2021 12:00,"4,83"
09.01.2021 12:00,09.01.2021 13:00,"3,62"
09.01.2021 13:00,09.01.2021 14:00,"3,43"
09.01.2021 14:00,09.01.2021 15:00,"3,375"
09.01.2021 15:00,09.01.2021 16:00,"2,993"
09.01.2021 16:00,09.01.2021 17:00,"3,109"
09.01.2021 17:00,09.01.2021 18:00,"3,613"
09.01.2021 18:00,09.01.2021 19:00,"4,851"
09.01.2021 19:00,09.01.2021 20:00,"3,548"
09.01.2021 20:00,09.01.2021 21:00,"3,745"
09.01.2021 21:00,09.01.2021 22:00,"3,22"
09.01.2021 22:00,09.01.2021 23:00,"3,222"
09.01.2021 23:00,10.01.2021 00:00,"3,608"
10.01.2021 00:00,10.01.2021 01:00,"2,961"
10.01.2021 01:00,10.01.2021 02:00,"2,95"
10.01.2021 02:00,10.01.2021 03:00,"3,458"
10.01.2021 03:00,10.01.2021 04:00,"2,96"
10.01.2021 04:00,10.01.2021 05:00,"2,941"
10.01.2021 05:00,10.01.2021 06:00,"2,946"
10.01.2021 06:00,10.01.2021 07:00,"3,434"
10.01.2021 07:00,10.01.2021 08:00,"2,959"
10.01.2021 08:00,10.01.2021 09:00,"2,934"
10.01.2021 09:00,10.01.2021 10:00,"4,097"
10.01.2021 10:00,10.01.2021 11:00,"4,244"
10.01.2021 11:00,10.01.2021 12:00,"3,917"
10.01.2021 12:00,10.01.2021 13:00,"4,845"
10.01.2021 13:00,10.01.2021 14:00,"3,947"
10.01.2021 14:00,10.01.2021 15:00,"3,55"
10.01.2021 15:00,10.01.2021 16:00,"4,636"
10.01.2021 16:00,10.01.2021 17:00,"3,381"
10.01.2021 17:00,10.01.2021 18:00,"3,145"
10.01.2021 18:00,10.01.2021 19:00,"2,518"
10.01.2021 19:00,10.01.2021 20:00,"2,477"
10.01.2021 20:00,10.01.2021 21:00,"3,486"
10.01.2021 21:00,10.01.2021 22:00,"3,128"
10.01.2021 22:00,10.01.2021 23:00,"3,342"
10.01.2021 23:00,11.01.2021 00:00,"4,135"
11.01.2021 00:00,11.01.2021 01:00,"3,232"
11.01.2021 01:00,11.01.2021 02:00,"2,31"
11.01.2021 02:00,11.01.2021 03:00,"2,374"
11.01.2021 03:00,11.01.2021 04:00,"2,924"
11.01.2021 04:00,11.01.2021 05:00,"2,381"
11.01.2021 05:00,11.01.2021 06:00,"2,364"
11.01.2021 06:00,11.01.2021 07:00,"2,367"
11.01.2021 07:00,11.01.2021 08:00,"3,059"
11.01.2021 08:00,11.01.2021 09:00,"4,159"
11.01.2021 09:00,11.01.2021 10:00,"2,711"
11.01.2021 10:00,11.01.2021 11:00,"3,175"
11.01.2021 11:00,11.01.2021 12:00,"2,638"
11.01.2021 12:00,11.01.2021 13:00,"3,613"
11.01.2021 13:00,11.01.2021 14:00,"4,017"
11.01.2021 14:00,11.01.2021 15:00,"2,67"
11.01.2021 15:00,11.01.2021 16:00,"2,537"
11.01.2021 16:00,11.01.2021 17:00,"2,67"
11.01.2021 17:00,11.01.2021 18:00,"3,525"
11.01.2021 18:00,11.01.2021 19:00,"3,72"
11.01.2021 19:00,11.01.2021 20:00,"3,317"
11.01.2021 20:00,11.01.2021 21:00,"4,627"
11.01.2021 21:00,11.01.2021 22:00,"4,114"
11.01.2021 22:00,11.01.2021 23:00,"2,498"
11.01.2021 23:00,12.01.2021 00:00,"2,372"
12.01.2021 00:00,12.01.2021 01:00,"2,925"
12.01.2021 01:00,12.01.2021 02:00,"2,381"
12.01.2021 02:00,12.01.2021 03:00,"2,434"
12.01.2021 03:00,12.01.2021 04:00,"2,45"
12.01.2021 04:00,12.01.2021 05:00,"2,951"
12.01.2021 05:00,12.01.2021 06:00,"2,435"
12.01.2021 06:00,12.01.2021 07:00,"2,457"
12.01.2021 07:00,12.01.2021 08:00,"2,459"
12.01.2021 08:00,12.01.2021 09:00,"3,753"
12.01.2021 09:00,12.01.2021 10:00,"4,071"
12.01.2021 10:00,12.01.2021 11:00,"2,906"
12.01.2021 11:00,12.01.2021 12:00,"2,783"
12.01.2021 12:00,12.01.2021 13:00,"4,476"
12.01.2021 13:00,12.01.2021 14:00,"4,083"
12.01.2021 14:00,12.01.2021 15:00,"3,208"
12.01.2021 15:00,12.01.2021 16:00,"3,761"
12.01.2021 16:00,12.01.2021 17:00,"3,146"
12.01.2021 17:00,12.01.2021 18:00,"3,91"
12.01.2021 18:00,12.01.2021 19:00,"3,432"
12.01.2021 19:00,12.01.2021 20:00,"4,139"
12.01.2021 20:00,12.01.2021 21:00,"3,867"
12.01.2021 21:00,12.01.2021 22:00,"4,279"
12.01.2021 22:00,12.01.2021 23:00,"3,085"
12.01.2021 23:00,13.01.2021 00:00,"2,977"
13.01.2021 00:00,13.01.2021 01:00,"3,428"
13.01.2021 01:00,13.01.2021 02:00,"2,926"
13.01.2021 02:00,13.01.2021 03:00,"2,936"
13.01.2021 03:00,13.01.2021 04:00,"2,94"
13.01.2021 04:00,13.01.2021 05:00,"2,922"
13.01.2021 05:00,13.01.2021 06:00,"3,463"
13.01.2021 06:00,13.01.2021 07:00,"2,922"
13.01.2021 07:00,13.01.2021 08:00,"2,913"
13.01.2021 08:00,13.01.2021 09:00,"4,624"
13.01.2021 09:00,13.01.2021 10:00,"4,933"
13.01.2021 10:00,13.01.2021 11:00,"3,356"
13.01.2021 11:00,13.01.2021 12:00,"3,224"
13.01.2021 12:00,13.01.2021 13:00,"3,704"
13.01.2021 13:00,13.01.2021 14:00,"3,17"
13.01.2021 14:00,13.01.2021 15:00,"3,167"
13.01.2021 15:00,13.01.2021 16:00,"3,792"
13.01.2021 16:00,13.01.2021 17:00,"3,463"
13.01.2021 17:00,13.01.2021 18:00,"3,707"
13.01.2021 18:00,13.01.2021 19:00,"3,714"
13.01.2021 19:00,13.01.2021 20:00,"3,779"
13.01.2021 20:00,13.01.2021 21:00,"4,164"
13.01.2021 21:00,13.01.2021 22:00,"3,713"
13.01.2021 22:00,13.01.2021 23:00,"2,927"
13.01.2021 23:00,14.01.2021 00:00,"3,446"
14.01.2021 00:00,14.01.2021 01:00,"2,993"
14.01.2021 01:00,14.01.2021 02:00,"2,89"
14.01.2021 02:00,14.01.2021 03:00,"3,05"
14.01.2021 03:00,14.01.2021 04:00,"3,403"
14.01.2021 04:00,14.01.2021 05:00,"2,936"
14.01.2021 05:00,14.01.2021 06:00,"2,928"
14.01.2021 06:00,14.01.2021 07:00,"2,951"
14.01.2021 07:00,14.01.2021 08:00,"3,63"
14.01.2021 08:00,14.01.2021 09:00,"3,718"
14.01.2021 09:00,14.01.2021 10:00,"3,232"
14.01.2021 10:00,14.01.2021 11:00,"3,697"
14.01.2021 11:00,14.01.2021 12:00,"3,254"
14.01.2021 12:00,14.01.2021 13:00,"3,695"
14.01.2021 13:00,14.01.2021 14:00,"3,235"
14.01.2021 14:00,14.01.2021 15:00,"3,692"
14.01.2021 15:00,14.01.2021 16:00,"3,177"
14.01.2021 16:00,14.01.2021 17:00,"2,864"
14.01.2021 17:00,14.01.2021 18:00,"2,908"
14.01.2021 18:00,14.01.2021 19:00,"3,58"
14.01.2021 19:00,14.01.2021 20:00,"3,255"
14.01.2021 20:00,14.01.2021 21:00,"5,163"
14.01.2021 21:00,14.01.2021 22:00,"5,695"
14.01.2021 22:00,14.01.2021 23:00,"3,444"
14.01.2021 23:00,15.01.2021 00:00,"2,693"
15.01.2021 00:00,15.01.2021 01:00,"3,182"
15.01.2021 01:00,15.01.2021 02:00,"2,674"
15.01.2021 02:00,15.01.2021 03:00,"2,657"
15.01.2021 03:00,15.01.2021 04:00,"2,657"
15.01.2021 04:00,15.01.2021 05:00,"3,188"
15.01.2021 05:00,15.01.2021 06:00,"3,01"
15.01.2021 06:00,15.01.2021 07:00,"3,246"
15.01.2021 07:00,15.01.2021 08:00,"4,022"
15.01.2021 08:00,15.01.2021 09:00,"3,657"
15.01.2021 09:00,15.01.2021 10:00,"3,783"
15.01.2021 10:00,15.01.2021 11:00,"4,087"
15.01.2021 11:00,15.01.2021 12:00,"3,621"
15.01.2021 12:00,15.01.2021 13:00,"3,856"
15.01.2021 13:00,15.01.2021 14:00,"3,844"
15.01.2021 14:00,15.01.2021 15:00,"3,381"
15.01.2021 15:00,15.01.2021 16:00,"3,245"
15.01.2021 16:00,15.01.2021 17:00,"3,225"
15.01.2021 17:00,15.01.2021 18:00,"3,583"
15.01.2021 18:00,15.01.2021 19:00,"3,416"
15.01.2021 19:00,15.01.2021 20:00,"5,313"
15.01.2021 20:00,15.01.2021 21:00,"5,195"
15.01.2021 21:00,15.01.2021 22:00,"3,617"
15.01.2021 22:00,15.01.2021 23:00,"4,991"
15.01.2021 23:00,16.01.2021 00:00,"3,31"
16.01.2021 00:00,16.01.2021 01:00,"2,947"
16.01.2021 01:00,16.01.2021 02:00,"3,11"
16.01.2021 02:00,16.01.2021 03:00,"3,249"
16.01.2021 03:00,16.01.2021 04:00,"2,7"
16.01.2021 04:00,16.01.2021 05:00,"2,681"
16.01.2021 05:00,16.01.2021 06:00,"3,551"
16.01.2021 06:00,16.01.2021 07:00,"3,323"
16.01.2021 07:00,16.01.2021 08:00,"3,342"
16.01.2021 08:00,16.01.2021 09:00,"3,27"
16.01.2021 09:00,16.01.2021 10:00,"3,656"
16.01.2021 10:00,16.01.2021 11:00,"3,726"
16.01.2021 11:00,16.01.2021 12:00,"3,994"
16.01.2021 12:00,16.01.2021 13:00,"4,229"
16.01.2021 13:00,16.01.2021 14:00,"3,486"
16.01.2021 14:00,16.01.2021 15:00,"3,419"
16.01.2021 15:00,16.01.2021 16:00,"3,9"
16.01.2021 16:00,16.01.2021 17:00,"4,339"
16.01.2021 17:00,16.01.2021 18:00,"4,084"
16.01.2021 18:00,16.01.2021 19:00,"4,162"
16.01.2021 19:00,16.01.2021 20:00,"3,434"
16.01.2021 20:00,16.01.2021 21:00,"3,818"
16.01.2021 21:00,16.01.2021 22:00,"3,36"
16.01.2021 22:00,16.01.2021 23:00,"3,872"
16.01.2021 23:00,17.01.2021 00:00,"2,857"
17.01.2021 00:00,17.01.2021 01:00,"3,499"
17.01.2021 01:00,17.01.2021 02:00,"2,736"
17.01.2021 02:00,17.01.2021 03:00,"3,226"
17.01.2021 03:00,17.01.2021 04:00,"2,682"
17.01.2021 04:00,17.01.2021 05:00,"2,689"
17.01.2021 05:00,17.01.2021 06:00,"3,115"
17.01.2021 06:00,17.01.2021 07:00,"3,914"
17.01.2021 07:00,17.01.2021 08:00,"3,341"
17.01.2021 08:00,17.01.2021 09:00,"3,363"
17.01.2021 09:00,17.01.2021 10:00,"3,418"
17.01.2021 10:00,17.01.2021 11:00,"4,672"
17.01.2021 11:00,17.01.2021 12:00,"4,43"
17.01.2021 12:00,17.01.2021 13:00,"5,751"
17.01.2021 13:00,17.01.2021 14:00,"4,918"
17.01.2021 14:00,17.01.2021 15:00,"3,581"
17.01.2021 15:00,17.01.2021 16:00,"4,06"
17.01.2021 16:00,17.01.2021 17:00,"3,526"
17.01.2021 17:00,17.01.2021 18:00,"4,008"
17.01.2021 18:00,17.01.2021 19:00,"5,661"
17.01.2021 19:00,17.01.2021 20:00,"5,519"
17.01.2021 20:00,17.01.2021 21:00,"5,839"
17.01.2021 21:00,17.01.2021 22:00,"5,158"
17.01.2021 22:00,17.01.2021 23:00,"3,356"
17.01.2021 23:00,18.01.2021 00:00,"3,098"
18.01.2021 00:00,18.01.2021 01:00,"2,675"
18.01.2021 01:00,18.01.2021 02:00,"2,682"
18.01.2021 02:00,18.01.2021 03:00,"3,207"
18.01.2021 03:00,18.01.2021 04:00,"2,711"
18.01.2021 04:00,18.01.2021 05:00,"2,691"
18.01.2021 05:00,18.01.2021 06:00,"3,006"
18.01.2021 06:00,18.01.2021 07:00,"3,752"
18.01.2021 07:00,18.01.2021 08:00,"3,196"
18.01.2021 08:00,18.01.2021 09:00,"3,413"
18.01.2021 09:00,18.01.2021 10:00,"3,772"
18.01.2021 10:00,18.01.2021 11:00,"4,029"
18.01.2021 11:00,18.01.2021 12:00,"3,829"
18.01.2021 12:00,18.01.2021 13:00,"3,568"
18.01.2021 13:00,18.01.2021 14:00,"3,983"
18.01.2021 14:00,18.01.2021 15:00,"3,707"
18.01.2021 15:00,18.01.2021 16:00,"3,413"
18.01.2021 16:00,18.01.2021 17:00,"4,557"
18.01.2021 17:00,18.01.2021 18:00,"3,829"
18.01.2021 18:00,18.01.2021 19:00,"4,957"
18.01.2021 19:00,18.01.2021 20:00,"3,872"
18.01.2021 20:00,18.01.2021 21:00,"3,925"
18.01.2021 21:00,18.01.2021 22:00,"3,278"
18.01.2021 22:00,18.01.2021 23:00,"3,357"
18.01.2021 23:00,19.01.2021 00:00,"2,797"
19.01.2021 00:00,19.01.2021 01:00,"2,62"
19.01.2021 01:00,19.01.2021 02:00,"2,649"
19.01.2021 02:00,19.01.2021 03:00,"2,906"
19.01.2021 03:00,19.01.2021 04:00,"2,955"
19.01.2021 04:00,19.01.2021 05:00,"2,663"
19.01.2021 05:00,19.01.2021 06:00,"2,97"
19.01.2021 06:00,19.01.2021 07:00,"3,708"
19.01.2021 07:00,19.01.2021 08:00,"3,232"
19.01.2021 08:00,19.01.2021 09:00,"3,392"
19.01.2021 09:00,19.01.2021 10:00,"3,505"
19.01.2021 10:00,19.01.2021 11:00,"4,003"
19.01.2021 11:00,19.01.2021 12:00,"3,298"
19.01.2021 12:00,19.01.2021 13:00,"3,839"
19.01.2021 13:00,19.01.2021 14:00,"3,256"
19.01.2021 14:00,19.01.2021 15:00,"4,925"
19.01.2021 15:00,19.01.2021 16:00,"3,316"
19.01.2021 16:00,19.01.2021 17:00,"3,864"
19.01.2021 17:00,19.01.2021 18:00,"4,964"
19.01.2021 18:00,19.01.2021 19:00,"4,87"
19.01.2021 19:00,19.01.2021 20:00,"3,275"
19.01.2021 20:00,19.01.2021 21:00,"3,235"
19.01.2021 21:00,19.01.2021 22:00,"3,674"
19.01.2021 22:00,19.01.2021 23:00,"2,727"
19.01.2021 23:00,20.01.2021 00:00,"2,695"
20.01.2021 00:00,20.01.2021 01:00,"3,007"
20.01.2021 01:00,20.01.2021 02:00,"2,49"
20.01.2021 02:00,20.01.2021 03:00,"2,599"
20.01.2021 03:00,20.01.2021 04:00,"2,63"
20.01.2021 04:00,20.01.2021 05:00,"3,085"
20.01.2021 05:00,20.01.2021 06:00,"2,751"
20.01.2021 06:00,20.01.2021 07:00,"2,823"
20.01.2021 07:00,20.01.2021 08:00,"2,974"
20.01.2021 08:00,20.01.2021 09:00,"4,393"
20.01.2021 09:00,20.01.2021 10:00,"5,023"
20.01.2021 10:00,20.01.2021 11:00,"4,253"
20.01.2021 11:00,20.01.2021 12:00,"3,179"
20.01.2021 12:00,20.01.2021 13:00,"2,897"
20.01.2021 13:00,20.01.2021 14:00,"3,165"
20.01.2021 14:00,20.01.2021 15:00,"3,718"
20.01.2021 15:00,20.01.2021 16:00,"2,95"
20.01.2021 16:00,20.01.2021 17:00,"3,139"
20.01.2021 17:00,20.01.2021 18:00,"3,568"
20.01.2021 18:00,20.01.2021 19:00,"3,658"
20.01.2021 19:00,20.01.2021 20:00,"4,043"
20.01.2021 20:00,20.01.2021 21:00,"3,535"
20.01.2021 21:00,20.01.2021 22:00,"2,88"
20.01.2021 22:00,20.01.2021 23:00,"2,63"
20.01.2021 23:00,21.01.2021 00:00,"0,857"
21.01.2021 00:00,21.01.2021 01:00,"0,936"
21.01.2021 01:00,21.01.2021 02:00,"1,542"
21.01.2021 02:00,21.01.2021 03:00,"1,108"
21.01.2021 03:00,21.01.2021 04:00,"1,171"
21.01.2021 04:00,21.01.2021 05:00,"1,165"
21.01.2021 05:00,21.01.2021 06:00,"1,428"
21.01.2021 06:00,21.01.2021 07:00,"2,107"
21.01.2021 07:00,21.01.2021 08:00,"2,135"
21.01.2021 08:00,21.01.2021 09:00,"2,078"
21.01.2021 09:00,21.01.2021 10:00,"1,697"
21.01.2021 10:00,21.01.2021 11:00,"2,219"
21.01.2021 11:00,21.01.2021 12:00,"1,782"
21.01.2021 12:00,21.01.2021 13:00,"2,504"
21.01.2021 13:00,21.01.2021 14:00,"1,601"
21.01.2021 14:00,21.01.2021 15:00,"2,276"
21.01.2021 15:00,21.01.2021 16:00,"2,27"
21.01.2021 16:00,21.01.2021 17:00,"3,283"
21.01.2021 17:00,21.01.2021 18:00,"4,433"
