Fra,Til,KWH 60 Forbruk
08.05.2021 06:00,08.05.2021 07:00,"1,047"
08.05.2021 07:00,08.05.2021 08:00,"0,976"
08.05.2021 08:00,08.05.2021 09:00,"0,972"
08.05.2021 09:00,08.05.2021 10:00,"1,274"
08.05.2021 10:00,08.05.2021 11:00,"3,008"
08.05.2021 11:00,08.05.2021 12:00,"2,072"
08.05.2021 12:00,08.05.2021 13:00,"0,852"
08.05.2021 13:00,08.05.2021 14:00,"0,862"
08.05.2021 14:00,08.05.2021 15:00,"1,066"
08.05.2021 15:00,08.05.2021 16:00,"1,253"
08.05.2021 16:00,08.05.2021 17:00,"0,941"
08.05.2021 17:00,08.05.2021 18:00,"0,85"
08.05.2021 18:00,08.05.2021 19:00,"1,533"
08.05.2021 19:00,08.05.2021 20:00,"1,093"
08.05.2021 20:00,08.05.2021 21:00,"0,994"
08.05.2021 21:00,08.05.2021 22:00,"1,911"
08.05.2021 22:00,08.05.2021 23:00,"1,605"
08.05.2021 23:00,09.05.2021 00:00,"0,727"
09.05.2021 00:00,09.05.2021 01:00,"0,531"
09.05.2021 01:00,09.05.2021 02:00,"1,015"
09.05.2021 02:00,09.05.2021 03:00,"0,467"
09.05.2021 03:00,09.05.2021 04:00,"0,466"
09.05.2021 04:00,09.05.2021 05:00,"1,509"
09.05.2021 05:00,09.05.2021 06:00,"1,996"
09.05.2021 06:00,09.05.2021 07:00,"1,943"
09.05.2021 07:00,09.05.2021 08:00,"2,175"
09.05.2021 08:00,09.05.2021 09:00,"1,694"
09.05.2021 09:00,09.05.2021 10:00,"1,652"
09.05.2021 10:00,09.05.2021 11:00,"2,98"
09.05.2021 11:00,09.05.2021 12:00,"2,553"
09.05.2021 12:00,09.05.2021 13:00,"1,771"
09.05.2021 13:00,09.05.2021 14:00,"2,205"
09.05.2021 14:00,09.05.2021 15:00,"1,84"
09.05.2021 15:00,09.05.2021 16:00,"2,316"
09.05.2021 16:00,09.05.2021 17:00,"1,635"
09.05.2021 17:00,09.05.2021 18:00,"1,642"
09.05.2021 18:00,09.05.2021 19:00,"3,465"
09.05.2021 19:00,09.05.2021 20:00,"1,395"
09.05.2021 20:00,09.05.2021 21:00,"2,929"
09.05.2021 21:00,09.05.2021 22:00,"2,072"
09.05.2021 22:00,09.05.2021 23:00,"2,455"
09.05.2021 23:00,10.05.2021 00:00,"0,436"
10.05.2021 00:00,10.05.2021 01:00,"0,432"
10.05.2021 01:00,10.05.2021 02:00,"0,438"
10.05.2021 02:00,10.05.2021 03:00,"0,964"
10.05.2021 03:00,10.05.2021 04:00,"0,435"
10.05.2021 04:00,10.05.2021 05:00,"1,361"
10.05.2021 05:00,10.05.2021 06:00,"1,741"
10.05.2021 06:00,10.05.2021 07:00,"1,71"
10.05.2021 07:00,10.05.2021 08:00,"2,725"
10.05.2021 08:00,10.05.2021 09:00,"2,178"
10.05.2021 09:00,10.05.2021 10:00,"1,829"
10.05.2021 10:00,10.05.2021 11:00,"1,589"
10.05.2021 11:00,10.05.2021 12:00,"1,843"
10.05.2021 12:00,10.05.2021 13:00,"1,873"
10.05.2021 13:00,10.05.2021 14:00,"1,503"
10.05.2021 14:00,10.05.2021 15:00,"1,987"
10.05.2021 15:00,10.05.2021 16:00,"1,47"
10.05.2021 16:00,10.05.2021 17:00,"2,968"
10.05.2021 17:00,10.05.2021 18:00,"3,708"
10.05.2021 18:00,10.05.2021 19:00,"4,053"
10.05.2021 19:00,10.05.2021 20:00,"2,571"
10.05.2021 20:00,10.05.2021 21:00,"1,592"
10.05.2021 21:00,10.05.2021 22:00,"1,819"
10.05.2021 22:00,10.05.2021 23:00,"1,306"
10.05.2021 23:00,11.05.2021 00:00,"0,906"
11.05.2021 00:00,11.05.2021 01:00,"0,442"
11.05.2021 01:00,11.05.2021 02:00,"0,437"
11.05.2021 02:00,11.05.2021 03:00,"0,436"
11.05.2021 03:00,11.05.2021 04:00,"0,978"
11.05.2021 04:00,11.05.2021 05:00,"1,278"
11.05.2021 05:00,11.05.2021 06:00,"1,585"
11.05.2021 06:00,11.05.2021 07:00,"1,472"
11.05.2021 07:00,11.05.2021 08:00,"2,158"
11.05.2021 08:00,11.05.2021 09:00,"1,6"
11.05.2021 09:00,11.05.2021 10:00,"1,606"
11.05.2021 10:00,11.05.2021 11:00,"1,952"
11.05.2021 11:00,11.05.2021 12:00,"1,42"
11.05.2021 12:00,11.05.2021 13:00,"1,391"
11.05.2021 13:00,11.05.2021 14:00,"3,374"
11.05.2021 14:00,11.05.2021 15:00,"1,277"
11.05.2021 15:00,11.05.2021 16:00,"1,831"
11.05.2021 16:00,11.05.2021 17:00,"1,98"
11.05.2021 17:00,11.05.2021 18:00,"2,184"
11.05.2021 18:00,11.05.2021 19:00,"2,784"
11.05.2021 19:00,11.05.2021 20:00,"1,836"
11.05.2021 20:00,11.05.2021 21:00,"1,08"
11.05.2021 21:00,11.05.2021 22:00,"1,663"
11.05.2021 22:00,11.05.2021 23:00,"0,972"
11.05.2021 23:00,12.05.2021 00:00,"0,437"
12.05.2021 00:00,12.05.2021 01:00,"0,517"
12.05.2021 01:00,12.05.2021 02:00,"0,896"
12.05.2021 02:00,12.05.2021 03:00,"0,442"
12.05.2021 03:00,12.05.2021 04:00,"0,441"
12.05.2021 04:00,12.05.2021 05:00,"1,173"
12.05.2021 05:00,12.05.2021 06:00,"1,399"
12.05.2021 06:00,12.05.2021 07:00,"1,978"
12.05.2021 07:00,12.05.2021 08:00,"2,945"
12.05.2021 08:00,12.05.2021 09:00,"1,405"
12.05.2021 09:00,12.05.2021 10:00,"1,88"
12.05.2021 10:00,12.05.2021 11:00,"1,273"
12.05.2021 11:00,12.05.2021 12:00,"1,26"
12.05.2021 12:00,12.05.2021 13:00,"1,608"
12.05.2021 13:00,12.05.2021 14:00,"1,672"
12.05.2021 14:00,12.05.2021 15:00,"1,285"
12.05.2021 15:00,12.05.2021 16:00,"1,274"
12.05.2021 16:00,12.05.2021 17:00,"1,273"
12.05.2021 17:00,12.05.2021 18:00,"1,787"
12.05.2021 18:00,12.05.2021 19:00,"1,257"
12.05.2021 19:00,12.05.2021 20:00,"1,256"
12.05.2021 20:00,12.05.2021 21:00,"1,466"
12.05.2021 21:00,12.05.2021 22:00,"2,61"
12.05.2021 22:00,12.05.2021 23:00,"2,75"
12.05.2021 23:00,13.05.2021 00:00,"1,509"
13.05.2021 00:00,13.05.2021 01:00,"0,433"
13.05.2021 01:00,13.05.2021 02:00,"0,435"
13.05.2021 02:00,13.05.2021 03:00,"0,548"
13.05.2021 03:00,13.05.2021 04:00,"0,877"
13.05.2021 04:00,13.05.2021 05:00,"1,213"
13.05.2021 05:00,13.05.2021 06:00,"1,457"
13.05.2021 06:00,13.05.2021 07:00,"1,348"
13.05.2021 07:00,13.05.2021 08:00,"1,779"
13.05.2021 08:00,13.05.2021 09:00,"1,947"
13.05.2021 09:00,13.05.2021 10:00,"3,782"
13.05.2021 10:00,13.05.2021 11:00,"3,337"
13.05.2021 11:00,13.05.2021 12:00,"1,449"
13.05.2021 12:00,13.05.2021 13:00,"1,167"
13.05.2021 13:00,13.05.2021 14:00,"0,429"
13.05.2021 14:00,13.05.2021 15:00,"0,912"
13.05.2021 15:00,13.05.2021 16:00,"0,382"
13.05.2021 16:00,13.05.2021 17:00,"0,372"
13.05.2021 17:00,13.05.2021 18:00,"0,374"
13.05.2021 18:00,13.05.2021 19:00,"0,37"
13.05.2021 19:00,13.05.2021 20:00,"0,887"
13.05.2021 20:00,13.05.2021 21:00,"0,355"
13.05.2021 21:00,13.05.2021 22:00,"0,347"
13.05.2021 22:00,13.05.2021 23:00,"0,314"
13.05.2021 23:00,14.05.2021 00:00,"0,309"
14.05.2021 00:00,14.05.2021 01:00,"0,773"
14.05.2021 01:00,14.05.2021 02:00,"0,308"
14.05.2021 02:00,14.05.2021 03:00,"0,313"
14.05.2021 03:00,14.05.2021 04:00,"0,308"
14.05.2021 04:00,14.05.2021 05:00,"1,207"
14.05.2021 05:00,14.05.2021 06:00,"1,623"
14.05.2021 06:00,14.05.2021 07:00,"2,07"
14.05.2021 07:00,14.05.2021 08:00,"1,413"
14.05.2021 08:00,14.05.2021 09:00,"1,328"
14.05.2021 09:00,14.05.2021 10:00,"1,276"
14.05.2021 10:00,14.05.2021 11:00,"1,239"
14.05.2021 11:00,14.05.2021 12:00,"1,214"
14.05.2021 12:00,14.05.2021 13:00,"1,189"
14.05.2021 13:00,14.05.2021 14:00,"1,73"
14.05.2021 14:00,14.05.2021 15:00,"1,129"
14.05.2021 15:00,14.05.2021 16:00,"1,116"
14.05.2021 16:00,14.05.2021 17:00,"1,09"
14.05.2021 17:00,14.05.2021 18:00,"1,031"
14.05.2021 18:00,14.05.2021 19:00,"1,039"
14.05.2021 19:00,14.05.2021 20:00,"1,042"
14.05.2021 20:00,14.05.2021 21:00,"1,625"
14.05.2021 21:00,14.05.2021 22:00,"1,047"
14.05.2021 22:00,14.05.2021 23:00,"1,036"
14.05.2021 23:00,15.05.2021 00:00,"0,32"
15.05.2021 00:00,15.05.2021 01:00,"0,316"
15.05.2021 01:00,15.05.2021 02:00,"0,317"
15.05.2021 02:00,15.05.2021 03:00,"0,315"
15.05.2021 03:00,15.05.2021 04:00,"0,563"
15.05.2021 04:00,15.05.2021 05:00,"1,376"
15.05.2021 05:00,15.05.2021 06:00,"1,346"
15.05.2021 06:00,15.05.2021 07:00,"1,296"
15.05.2021 07:00,15.05.2021 08:00,"1,239"
15.05.2021 08:00,15.05.2021 09:00,"1,182"
15.05.2021 09:00,15.05.2021 10:00,"1,176"
15.05.2021 10:00,15.05.2021 11:00,"1,169"
15.05.2021 11:00,15.05.2021 12:00,"1,735"
15.05.2021 12:00,15.05.2021 13:00,"1,112"
15.05.2021 13:00,15.05.2021 14:00,"1,133"
15.05.2021 14:00,15.05.2021 15:00,"1,145"
15.05.2021 15:00,15.05.2021 16:00,"1,129"
15.05.2021 16:00,15.05.2021 17:00,"1,116"
15.05.2021 17:00,15.05.2021 18:00,"1,132"
15.05.2021 18:00,15.05.2021 19:00,"1,694"
15.05.2021 19:00,15.05.2021 20:00,"1,102"
15.05.2021 20:00,15.05.2021 21:00,"1,111"
15.05.2021 21:00,15.05.2021 22:00,"1,107"
15.05.2021 22:00,15.05.2021 23:00,"1,102"
15.05.2021 23:00,16.05.2021 00:00,"0,309"
16.05.2021 00:00,16.05.2021 01:00,"0,313"
16.05.2021 01:00,16.05.2021 02:00,"0,857"
16.05.2021 02:00,16.05.2021 03:00,"0,327"
16.05.2021 03:00,16.05.2021 04:00,"0,31"
16.05.2021 04:00,16.05.2021 05:00,"1,133"
16.05.2021 05:00,16.05.2021 06:00,"1,474"
16.05.2021 06:00,16.05.2021 07:00,"1,394"
16.05.2021 07:00,16.05.2021 08:00,"1,389"
16.05.2021 08:00,16.05.2021 09:00,"1,756"
16.05.2021 09:00,16.05.2021 10:00,"1,52"
16.05.2021 10:00,16.05.2021 11:00,"1,337"
16.05.2021 11:00,16.05.2021 12:00,"1,312"
16.05.2021 12:00,16.05.2021 13:00,"1,305"
16.05.2021 13:00,16.05.2021 14:00,"1,281"
16.05.2021 14:00,16.05.2021 15:00,"1,243"
16.05.2021 15:00,16.05.2021 16:00,"1,211"
16.05.2021 16:00,16.05.2021 17:00,"1,739"
16.05.2021 17:00,16.05.2021 18:00,"1,152"
16.05.2021 18:00,16.05.2021 19:00,"1,067"
16.05.2021 19:00,16.05.2021 20:00,"1,1"
16.05.2021 20:00,16.05.2021 21:00,"1,148"
16.05.2021 21:00,16.05.2021 22:00,"1,143"
16.05.2021 22:00,16.05.2021 23:00,"1,125"
16.05.2021 23:00,17.05.2021 00:00,"0,859"
17.05.2021 00:00,17.05.2021 01:00,"0,312"
17.05.2021 01:00,17.05.2021 02:00,"0,312"
17.05.2021 02:00,17.05.2021 03:00,"0,307"
17.05.2021 03:00,17.05.2021 04:00,"0,31"
17.05.2021 04:00,17.05.2021 05:00,"1,169"
17.05.2021 05:00,17.05.2021 06:00,"1,544"
17.05.2021 06:00,17.05.2021 07:00,"1,972"
17.05.2021 07:00,17.05.2021 08:00,"1,4"
17.05.2021 08:00,17.05.2021 09:00,"1,363"
17.05.2021 09:00,17.05.2021 10:00,"1,328"
17.05.2021 10:00,17.05.2021 11:00,"1,323"
17.05.2021 11:00,17.05.2021 12:00,"1,309"
17.05.2021 12:00,17.05.2021 13:00,"1,465"
17.05.2021 13:00,17.05.2021 14:00,"1,743"
17.05.2021 14:00,17.05.2021 15:00,"1,303"
17.05.2021 15:00,17.05.2021 16:00,"1,292"
17.05.2021 16:00,17.05.2021 17:00,"1,29"
17.05.2021 17:00,17.05.2021 18:00,"1,301"
17.05.2021 18:00,17.05.2021 19:00,"1,306"
17.05.2021 19:00,17.05.2021 20:00,"1,312"
17.05.2021 20:00,17.05.2021 21:00,"1,896"
17.05.2021 21:00,17.05.2021 22:00,"1,296"
17.05.2021 22:00,17.05.2021 23:00,"1,275"
17.05.2021 23:00,18.05.2021 00:00,"0,309"
18.05.2021 00:00,18.05.2021 01:00,"0,317"
18.05.2021 01:00,18.05.2021 02:00,"0,313"
18.05.2021 02:00,18.05.2021 03:00,"0,315"
18.05.2021 03:00,18.05.2021 04:00,"0,861"
18.05.2021 04:00,18.05.2021 05:00,"1,268"
18.05.2021 05:00,18.05.2021 06:00,"1,702"
18.05.2021 06:00,18.05.2021 07:00,"1,614"
18.05.2021 07:00,18.05.2021 08:00,"1,548"
18.05.2021 08:00,18.05.2021 09:00,"1,499"
18.05.2021 09:00,18.05.2021 10:00,"1,435"
18.05.2021 10:00,18.05.2021 11:00,"1,911"
18.05.2021 11:00,18.05.2021 12:00,"1,381"
18.05.2021 12:00,18.05.2021 13:00,"1,333"
18.05.2021 13:00,18.05.2021 14:00,"1,29"
18.05.2021 14:00,18.05.2021 15:00,"1,249"
18.05.2021 15:00,18.05.2021 16:00,"1,233"
18.05.2021 16:00,18.05.2021 17:00,"1,577"
18.05.2021 17:00,18.05.2021 18:00,"1,348"
18.05.2021 18:00,18.05.2021 19:00,"1,186"
18.05.2021 19:00,18.05.2021 20:00,"1,147"
18.05.2021 20:00,18.05.2021 21:00,"1,177"
18.05.2021 21:00,18.05.2021 22:00,"1,848"
18.05.2021 22:00,18.05.2021 23:00,"1,705"
18.05.2021 23:00,19.05.2021 00:00,"0,315"
19.05.2021 00:00,19.05.2021 01:00,"0,317"
19.05.2021 01:00,19.05.2021 02:00,"0,844"
19.05.2021 02:00,19.05.2021 03:00,"0,311"
19.05.2021 03:00,19.05.2021 04:00,"0,314"
19.05.2021 04:00,19.05.2021 05:00,"1,093"
19.05.2021 05:00,19.05.2021 06:00,"1,844"
19.05.2021 06:00,19.05.2021 07:00,"1,305"
19.05.2021 07:00,19.05.2021 08:00,"1,198"
19.05.2021 08:00,19.05.2021 09:00,"2,19"
19.05.2021 09:00,19.05.2021 10:00,"1,441"
19.05.2021 10:00,19.05.2021 11:00,"1,217"
19.05.2021 11:00,19.05.2021 12:00,"1,771"
19.05.2021 12:00,19.05.2021 13:00,"1,206"
19.05.2021 13:00,19.05.2021 14:00,"1,177"
19.05.2021 14:00,19.05.2021 15:00,"1,156"
19.05.2021 15:00,19.05.2021 16:00,"1,617"
19.05.2021 16:00,19.05.2021 17:00,"0,959"
19.05.2021 17:00,19.05.2021 18:00,"0,912"
19.05.2021 18:00,19.05.2021 19:00,"0,814"
19.05.2021 19:00,19.05.2021 20:00,"0,846"
19.05.2021 20:00,19.05.2021 21:00,"1,39"
19.05.2021 21:00,19.05.2021 22:00,"1,893"
19.05.2021 22:00,19.05.2021 23:00,"3,635"
19.05.2021 23:00,20.05.2021 00:00,"0,931"
20.05.2021 00:00,20.05.2021 01:00,"0,361"
20.05.2021 01:00,20.05.2021 02:00,"0,872"
20.05.2021 02:00,20.05.2021 03:00,"0,341"
20.05.2021 03:00,20.05.2021 04:00,"0,345"
20.05.2021 04:00,20.05.2021 05:00,"0,835"
20.05.2021 05:00,20.05.2021 06:00,"1,459"
20.05.2021 06:00,20.05.2021 07:00,"0,949"
20.05.2021 07:00,20.05.2021 08:00,"1,054"
20.05.2021 08:00,20.05.2021 09:00,"1,475"
20.05.2021 09:00,20.05.2021 10:00,"0,885"
20.05.2021 10:00,20.05.2021 11:00,"0,824"
20.05.2021 11:00,20.05.2021 12:00,"1,289"
20.05.2021 12:00,20.05.2021 13:00,"0,751"
20.05.2021 13:00,20.05.2021 14:00,"0,756"
20.05.2021 14:00,20.05.2021 15:00,"0,816"
20.05.2021 15:00,20.05.2021 16:00,"0,765"
20.05.2021 16:00,20.05.2021 17:00,"1,289"
20.05.2021 17:00,20.05.2021 18:00,"0,804"
20.05.2021 18:00,20.05.2021 19:00,"0,99"
20.05.2021 19:00,20.05.2021 20:00,"1,835"
20.05.2021 20:00,20.05.2021 21:00,"2,986"
20.05.2021 21:00,20.05.2021 22:00,"2,66"
20.05.2021 22:00,20.05.2021 23:00,"0,673"
20.05.2021 23:00,21.05.2021 00:00,"0,727"
21.05.2021 00:00,21.05.2021 01:00,"0,259"
21.05.2021 01:00,21.05.2021 02:00,"0,234"
21.05.2021 02:00,21.05.2021 03:00,"0,222"
21.05.2021 03:00,21.05.2021 04:00,"0,612"
21.05.2021 04:00,21.05.2021 05:00,"0,67"
21.05.2021 05:00,21.05.2021 06:00,"0,693"
21.05.2021 06:00,21.05.2021 07:00,"0,697"
21.05.2021 07:00,21.05.2021 08:00,"2,826"
21.05.2021 08:00,21.05.2021 09:00,"2,456"
21.05.2021 09:00,21.05.2021 10:00,"0,931"
21.05.2021 10:00,21.05.2021 11:00,"1,424"
21.05.2021 11:00,21.05.2021 12:00,"0,749"
21.05.2021 12:00,21.05.2021 13:00,"0,685"
21.05.2021 13:00,21.05.2021 14:00,"0,714"
21.05.2021 14:00,21.05.2021 15:00,"1,304"
21.05.2021 15:00,21.05.2021 16:00,"0,763"
21.05.2021 16:00,21.05.2021 17:00,"2,345"
21.05.2021 17:00,21.05.2021 18:00,"2,758"
