Fra,Til,KWH 60 Forbruk
11.04.2021 03:00,11.04.2021 04:00,"1,88"
11.04.2021 04:00,11.04.2021 05:00,"1,438"
11.04.2021 05:00,11.04.2021 06:00,"1,504"
11.04.2021 06:00,11.04.2021 07:00,"1,537"
11.04.2021 07:00,11.04.2021 08:00,"1,566"
11.04.2021 08:00,11.04.2021 09:00,"2,074"
11.04.2021 09:00,11.04.2021 10:00,"2,12"
11.04.2021 10:00,11.04.2021 11:00,"2,269"
11.04.2021 11:00,11.04.2021 12:00,"2,82"
11.04.2021 12:00,11.04.2021 13:00,"2,07"
11.04.2021 13:00,11.04.2021 14:00,"1,679"
11.04.2021 14:00,11.04.2021 15:00,"1,335"
11.04.2021 15:00,11.04.2021 16:00,"1,28"
11.04.2021 16:00,11.04.2021 17:00,"2,045"
11.04.2021 17:00,11.04.2021 18:00,"1,372"
11.04.2021 18:00,11.04.2021 19:00,"1,39"
11.04.2021 19:00,11.04.2021 20:00,"2,093"
11.04.2021 20:00,11.04.2021 21:00,"1,663"
11.04.2021 21:00,11.04.2021 22:00,"3,398"
11.04.2021 22:00,11.04.2021 23:00,"1,684"
11.04.2021 23:00,12.04.2021 00:00,"1,372"
12.04.2021 00:00,12.04.2021 01:00,"1,943"
12.04.2021 01:00,12.04.2021 02:00,"1,456"
12.04.2021 02:00,12.04.2021 03:00,"1,46"
12.04.2021 03:00,12.04.2021 04:00,"1,457"
12.04.2021 04:00,12.04.2021 05:00,"2,03"
12.04.2021 05:00,12.04.2021 06:00,"1,51"
12.04.2021 06:00,12.04.2021 07:00,"1,527"
12.04.2021 07:00,12.04.2021 08:00,"1,572"
12.04.2021 08:00,12.04.2021 09:00,"2,759"
12.04.2021 09:00,12.04.2021 10:00,"2,085"
12.04.2021 10:00,12.04.2021 11:00,"2,151"
12.04.2021 11:00,12.04.2021 12:00,"2,557"
12.04.2021 12:00,12.04.2021 13:00,"1,868"
12.04.2021 13:00,12.04.2021 14:00,"1,967"
12.04.2021 14:00,12.04.2021 15:00,"2,443"
12.04.2021 15:00,12.04.2021 16:00,"1,991"
12.04.2021 16:00,12.04.2021 17:00,"2,132"
12.04.2021 17:00,12.04.2021 18:00,"2,645"
12.04.2021 18:00,12.04.2021 19:00,"2,97"
12.04.2021 19:00,12.04.2021 20:00,"1,993"
12.04.2021 20:00,12.04.2021 21:00,"1,654"
12.04.2021 21:00,12.04.2021 22:00,"1,529"
12.04.2021 22:00,12.04.2021 23:00,"2,205"
12.04.2021 23:00,13.04.2021 00:00,"1,444"
13.04.2021 00:00,13.04.2021 01:00,"1,364"
13.04.2021 01:00,13.04.2021 02:00,"1,915"
13.04.2021 02:00,13.04.2021 03:00,"1,463"
13.04.2021 03:00,13.04.2021 04:00,"1,474"
13.04.2021 04:00,13.04.2021 05:00,"1,516"
13.04.2021 05:00,13.04.2021 06:00,"1,74"
13.04.2021 06:00,13.04.2021 07:00,"1,938"
13.04.2021 07:00,13.04.2021 08:00,"1,85"
13.04.2021 08:00,13.04.2021 09:00,"2,367"
13.04.2021 09:00,13.04.2021 10:00,"1,848"
13.04.2021 10:00,13.04.2021 11:00,"1,496"
13.04.2021 11:00,13.04.2021 12:00,"2,043"
13.04.2021 12:00,13.04.2021 13:00,"1,579"
13.04.2021 13:00,13.04.2021 14:00,"3,53"
13.04.2021 14:00,13.04.2021 15:00,"3,446"
13.04.2021 15:00,13.04.2021 16:00,"3,346"
13.04.2021 16:00,13.04.2021 17:00,"3,05"
13.04.2021 17:00,13.04.2021 18:00,"1,926"
13.04.2021 18:00,13.04.2021 19:00,"3,136"
13.04.2021 19:00,13.04.2021 20:00,"1,389"
13.04.2021 20:00,13.04.2021 21:00,"2,042"
13.04.2021 21:00,13.04.2021 22:00,"1,795"
13.04.2021 22:00,13.04.2021 23:00,"2,799"
13.04.2021 23:00,14.04.2021 00:00,"1,547"
14.04.2021 00:00,14.04.2021 01:00,"2,059"
14.04.2021 01:00,14.04.2021 02:00,"1,596"
14.04.2021 02:00,14.04.2021 03:00,"1,636"
14.04.2021 03:00,14.04.2021 04:00,"1,62"
14.04.2021 04:00,14.04.2021 05:00,"2,032"
14.04.2021 05:00,14.04.2021 06:00,"1,88"
14.04.2021 06:00,14.04.2021 07:00,"1,76"
14.04.2021 07:00,14.04.2021 08:00,"1,902"
14.04.2021 08:00,14.04.2021 09:00,"2,477"
14.04.2021 09:00,14.04.2021 10:00,"1,756"
14.04.2021 10:00,14.04.2021 11:00,"1,609"
14.04.2021 11:00,14.04.2021 12:00,"1,952"
14.04.2021 12:00,14.04.2021 13:00,"1,514"
14.04.2021 13:00,14.04.2021 14:00,"2,193"
14.04.2021 14:00,14.04.2021 15:00,"1,451"
14.04.2021 15:00,14.04.2021 16:00,"1,309"
14.04.2021 16:00,14.04.2021 17:00,"2,022"
14.04.2021 17:00,14.04.2021 18:00,"3,765"
14.04.2021 18:00,14.04.2021 19:00,"2,193"
14.04.2021 19:00,14.04.2021 20:00,"1,757"
14.04.2021 20:00,14.04.2021 21:00,"2,099"
14.04.2021 21:00,14.04.2021 22:00,"1,285"
14.04.2021 22:00,14.04.2021 23:00,"1,264"
14.04.2021 23:00,15.04.2021 00:00,"1,53"
15.04.2021 00:00,15.04.2021 01:00,"1,451"
15.04.2021 01:00,15.04.2021 02:00,"1,315"
15.04.2021 02:00,15.04.2021 03:00,"1,334"
15.04.2021 03:00,15.04.2021 04:00,"1,347"
15.04.2021 04:00,15.04.2021 05:00,"1,855"
15.04.2021 05:00,15.04.2021 06:00,"1,347"
15.04.2021 06:00,15.04.2021 07:00,"1,395"
15.04.2021 07:00,15.04.2021 08:00,"1,515"
15.04.2021 08:00,15.04.2021 09:00,"2,16"
15.04.2021 09:00,15.04.2021 10:00,"1,576"
15.04.2021 10:00,15.04.2021 11:00,"1,882"
15.04.2021 11:00,15.04.2021 12:00,"1,376"
15.04.2021 12:00,15.04.2021 13:00,"1,706"
15.04.2021 13:00,15.04.2021 14:00,"1,211"
15.04.2021 14:00,15.04.2021 15:00,"1,246"
15.04.2021 15:00,15.04.2021 16:00,"1,77"
15.04.2021 16:00,15.04.2021 17:00,"2,105"
15.04.2021 17:00,15.04.2021 18:00,"3,263"
15.04.2021 18:00,15.04.2021 19:00,"2,242"
15.04.2021 19:00,15.04.2021 20:00,"1,66"
15.04.2021 20:00,15.04.2021 21:00,"3,153"
15.04.2021 21:00,15.04.2021 22:00,"3,326"
15.04.2021 22:00,15.04.2021 23:00,"2,211"
15.04.2021 23:00,16.04.2021 00:00,"1,729"
16.04.2021 00:00,16.04.2021 01:00,"1,184"
16.04.2021 01:00,16.04.2021 02:00,"1,199"
16.04.2021 02:00,16.04.2021 03:00,"1,241"
16.04.2021 03:00,16.04.2021 04:00,"1,728"
16.04.2021 04:00,16.04.2021 05:00,"1,292"
16.04.2021 05:00,16.04.2021 06:00,"1,288"
16.04.2021 06:00,16.04.2021 07:00,"1,351"
16.04.2021 07:00,16.04.2021 08:00,"2,291"
16.04.2021 08:00,16.04.2021 09:00,"1,525"
16.04.2021 09:00,16.04.2021 10:00,"1,489"
16.04.2021 10:00,16.04.2021 11:00,"1,879"
16.04.2021 11:00,16.04.2021 12:00,"1,352"
16.04.2021 12:00,16.04.2021 13:00,"1,242"
16.04.2021 13:00,16.04.2021 14:00,"1,739"
16.04.2021 14:00,16.04.2021 15:00,"3,704"
16.04.2021 15:00,16.04.2021 16:00,"2,775"
16.04.2021 16:00,16.04.2021 17:00,"1,827"
16.04.2021 17:00,16.04.2021 18:00,"4,571"
16.04.2021 18:00,16.04.2021 19:00,"3,543"
16.04.2021 19:00,16.04.2021 20:00,"1,378"
16.04.2021 20:00,16.04.2021 21:00,"1,693"
16.04.2021 21:00,16.04.2021 22:00,"1,63"
16.04.2021 22:00,16.04.2021 23:00,"1,359"
16.04.2021 23:00,17.04.2021 00:00,"2,242"
17.04.2021 00:00,17.04.2021 01:00,"1,584"
17.04.2021 01:00,17.04.2021 02:00,"1,15"
17.04.2021 02:00,17.04.2021 03:00,"1,171"
17.04.2021 03:00,17.04.2021 04:00,"1,655"
17.04.2021 04:00,17.04.2021 05:00,"1,166"
17.04.2021 05:00,17.04.2021 06:00,"1,161"
17.04.2021 06:00,17.04.2021 07:00,"1,163"
17.04.2021 07:00,17.04.2021 08:00,"1,166"
17.04.2021 08:00,17.04.2021 09:00,"1,602"
17.04.2021 09:00,17.04.2021 10:00,"1,447"
17.04.2021 10:00,17.04.2021 11:00,"2,948"
17.04.2021 11:00,17.04.2021 12:00,"2,831"
17.04.2021 12:00,17.04.2021 13:00,"1,197"
17.04.2021 13:00,17.04.2021 14:00,"1,001"
17.04.2021 14:00,17.04.2021 15:00,"2,481"
17.04.2021 15:00,17.04.2021 16:00,"2,141"
17.04.2021 16:00,17.04.2021 17:00,"2,827"
17.04.2021 17:00,17.04.2021 18:00,"1,576"
17.04.2021 18:00,17.04.2021 19:00,"1,545"
17.04.2021 19:00,17.04.2021 20:00,"1,13"
17.04.2021 20:00,17.04.2021 21:00,"1,275"
17.04.2021 21:00,17.04.2021 22:00,"1,604"
17.04.2021 22:00,17.04.2021 23:00,"2,166"
17.04.2021 23:00,18.04.2021 00:00,"1,802"
18.04.2021 00:00,18.04.2021 01:00,"1,788"
18.04.2021 01:00,18.04.2021 02:00,"2,459"
18.04.2021 02:00,18.04.2021 03:00,"1,846"
18.04.2021 03:00,18.04.2021 04:00,"1,952"
18.04.2021 04:00,18.04.2021 05:00,"2,045"
18.04.2021 05:00,18.04.2021 06:00,"2,669"
18.04.2021 06:00,18.04.2021 07:00,"2,245"
18.04.2021 07:00,18.04.2021 08:00,"2,219"
18.04.2021 08:00,18.04.2021 09:00,"2,153"
18.04.2021 09:00,18.04.2021 10:00,"2,395"
18.04.2021 10:00,18.04.2021 11:00,"1,462"
18.04.2021 11:00,18.04.2021 12:00,"1,593"
18.04.2021 12:00,18.04.2021 13:00,"1,767"
18.04.2021 13:00,18.04.2021 14:00,"1,138"
18.04.2021 14:00,18.04.2021 15:00,"1,09"
18.04.2021 15:00,18.04.2021 16:00,"1,8"
18.04.2021 16:00,18.04.2021 17:00,"3,417"
18.04.2021 17:00,18.04.2021 18:00,"4,272"
18.04.2021 18:00,18.04.2021 19:00,"3,923"
18.04.2021 19:00,18.04.2021 20:00,"2,334"
18.04.2021 20:00,18.04.2021 21:00,"2,71"
18.04.2021 21:00,18.04.2021 22:00,"1,126"
18.04.2021 22:00,18.04.2021 23:00,"1,414"
18.04.2021 23:00,19.04.2021 00:00,"1,011"
19.04.2021 00:00,19.04.2021 01:00,"1,154"
19.04.2021 01:00,19.04.2021 02:00,"1,625"
19.04.2021 02:00,19.04.2021 03:00,"1,643"
19.04.2021 03:00,19.04.2021 04:00,"1,557"
19.04.2021 04:00,19.04.2021 05:00,"1,629"
19.04.2021 05:00,19.04.2021 06:00,"1,66"
19.04.2021 06:00,19.04.2021 07:00,"2,3"
19.04.2021 07:00,19.04.2021 08:00,"1,478"
19.04.2021 08:00,19.04.2021 09:00,"1,408"
19.04.2021 09:00,19.04.2021 10:00,"1,748"
19.04.2021 10:00,19.04.2021 11:00,"1,115"
19.04.2021 11:00,19.04.2021 12:00,"0,876"
19.04.2021 12:00,19.04.2021 13:00,"1,782"
19.04.2021 13:00,19.04.2021 14:00,"1,019"
19.04.2021 14:00,19.04.2021 15:00,"0,902"
19.04.2021 15:00,19.04.2021 16:00,"1,343"
19.04.2021 16:00,19.04.2021 17:00,"3,104"
19.04.2021 17:00,19.04.2021 18:00,"2,881"
19.04.2021 18:00,19.04.2021 19:00,"1,262"
19.04.2021 19:00,19.04.2021 20:00,"2,246"
19.04.2021 20:00,19.04.2021 21:00,"2,584"
19.04.2021 21:00,19.04.2021 22:00,"1,992"
19.04.2021 22:00,19.04.2021 23:00,"1,415"
19.04.2021 23:00,20.04.2021 00:00,"0,626"
20.04.2021 00:00,20.04.2021 01:00,"0,636"
20.04.2021 01:00,20.04.2021 02:00,"0,647"
20.04.2021 02:00,20.04.2021 03:00,"0,978"
20.04.2021 03:00,20.04.2021 04:00,"0,885"
20.04.2021 04:00,20.04.2021 05:00,"0,721"
20.04.2021 05:00,20.04.2021 06:00,"0,746"
20.04.2021 06:00,20.04.2021 07:00,"0,796"
20.04.2021 07:00,20.04.2021 08:00,"1,036"
20.04.2021 08:00,20.04.2021 09:00,"1,383"
20.04.2021 09:00,20.04.2021 10:00,"2,247"
20.04.2021 10:00,20.04.2021 11:00,"2,463"
20.04.2021 11:00,20.04.2021 12:00,"3,111"
20.04.2021 12:00,20.04.2021 13:00,"2,923"
20.04.2021 13:00,20.04.2021 14:00,"1,609"
20.04.2021 14:00,20.04.2021 15:00,"1,904"
20.04.2021 15:00,20.04.2021 16:00,"1,956"
20.04.2021 16:00,20.04.2021 17:00,"1,371"
20.04.2021 17:00,20.04.2021 18:00,"1,575"
20.04.2021 18:00,20.04.2021 19:00,"0,654"
20.04.2021 19:00,20.04.2021 20:00,"2,31"
20.04.2021 20:00,20.04.2021 21:00,"1,425"
20.04.2021 21:00,20.04.2021 22:00,"2,26"
20.04.2021 22:00,20.04.2021 23:00,"0,736"
20.04.2021 23:00,21.04.2021 00:00,"1,012"
21.04.2021 00:00,21.04.2021 01:00,"0,516"
21.04.2021 01:00,21.04.2021 02:00,"0,554"
21.04.2021 02:00,21.04.2021 03:00,"0,583"
21.04.2021 03:00,21.04.2021 04:00,"1,06"
21.04.2021 04:00,21.04.2021 05:00,"0,683"
21.04.2021 05:00,21.04.2021 06:00,"0,634"
21.04.2021 06:00,21.04.2021 07:00,"0,684"
21.04.2021 07:00,21.04.2021 08:00,"0,761"
21.04.2021 08:00,21.04.2021 09:00,"1,896"
21.04.2021 09:00,21.04.2021 10:00,"1,208"
21.04.2021 10:00,21.04.2021 11:00,"1,414"
21.04.2021 11:00,21.04.2021 12:00,"0,964"
21.04.2021 12:00,21.04.2021 13:00,"0,974"
21.04.2021 13:00,21.04.2021 14:00,"1,651"
21.04.2021 14:00,21.04.2021 15:00,"0,98"
21.04.2021 15:00,21.04.2021 16:00,"0,976"
21.04.2021 16:00,21.04.2021 17:00,"1,25"
21.04.2021 17:00,21.04.2021 18:00,"1,754"
