Fra,Til,KWH 60 Forbruk
04.06.2021 02:00,04.06.2021 03:00,"0,733"
04.06.2021 03:00,04.06.2021 04:00,"1,245"
04.06.2021 04:00,04.06.2021 05:00,"0,74"
04.06.2021 05:00,04.06.2021 06:00,"0,77"
04.06.2021 06:00,04.06.2021 07:00,"0,806"
04.06.2021 07:00,04.06.2021 08:00,"1,519"
04.06.2021 08:00,04.06.2021 09:00,"0,987"
04.06.2021 09:00,04.06.2021 10:00,"1,085"
04.06.2021 10:00,04.06.2021 11:00,"1,529"
04.06.2021 11:00,04.06.2021 12:00,"1,043"
04.06.2021 12:00,04.06.2021 13:00,"1,001"
04.06.2021 13:00,04.06.2021 14:00,"0,988"
04.06.2021 14:00,04.06.2021 15:00,"1,474"
04.06.2021 15:00,04.06.2021 16:00,"1,083"
04.06.2021 16:00,04.06.2021 17:00,"1,197"
04.06.2021 17:00,04.06.2021 18:00,"3,117"
04.06.2021 18:00,04.06.2021 19:00,"2,633"
04.06.2021 19:00,04.06.2021 20:00,"2,853"
04.06.2021 20:00,04.06.2021 21:00,"3,143"
04.06.2021 21:00,04.06.2021 22:00,"2,555"
04.06.2021 22:00,04.06.2021 23:00,"1,357"
04.06.2021 23:00,05.06.2021 00:00,"0,779"
05.06.2021 00:00,05.06.2021 01:00,"1,265"
05.06.2021 01:00,05.06.2021 02:00,"0,75"
05.06.2021 02:00,05.06.2021 03:00,"0,728"
05.06.2021 03:00,05.06.2021 04:00,"0,73"
05.06.2021 04:00,05.06.2021 05:00,"0,737"
05.06.2021 05:00,05.06.2021 06:00,"1,311"
05.06.2021 06:00,05.06.2021 07:00,"0,824"
05.06.2021 07:00,05.06.2021 08:00,"0,792"
05.06.2021 08:00,05.06.2021 09:00,"0,798"
05.06.2021 09:00,05.06.2021 10:00,"1,451"
05.06.2021 10:00,05.06.2021 11:00,"0,554"
05.06.2021 11:00,05.06.2021 12:00,"1,302"
05.06.2021 12:00,05.06.2021 13:00,"1,362"
05.06.2021 13:00,05.06.2021 14:00,"1,223"
05.06.2021 14:00,05.06.2021 15:00,"1,771"
05.06.2021 15:00,05.06.2021 16:00,"1,199"
05.06.2021 16:00,05.06.2021 17:00,"2,292"
05.06.2021 17:00,05.06.2021 18:00,"3,21"
05.06.2021 18:00,05.06.2021 19:00,"2,624"
05.06.2021 19:00,05.06.2021 20:00,"1,673"
05.06.2021 20:00,05.06.2021 21:00,"2,485"
05.06.2021 21:00,05.06.2021 22:00,"1,381"
05.06.2021 22:00,05.06.2021 23:00,"1,359"
05.06.2021 23:00,06.06.2021 00:00,"0,839"
06.06.2021 00:00,06.06.2021 01:00,"1,471"
06.06.2021 01:00,06.06.2021 02:00,"1,433"
06.06.2021 02:00,06.06.2021 03:00,"0,947"
06.06.2021 03:00,06.06.2021 04:00,"0,855"
06.06.2021 04:00,06.06.2021 05:00,"1,507"
06.06.2021 05:00,06.06.2021 06:00,"0,68"
06.06.2021 06:00,06.06.2021 07:00,"0,726"
06.06.2021 07:00,06.06.2021 08:00,"0,687"
06.06.2021 08:00,06.06.2021 09:00,"0,698"
06.06.2021 09:00,06.06.2021 10:00,"1,67"
06.06.2021 10:00,06.06.2021 11:00,"1,061"
06.06.2021 11:00,06.06.2021 12:00,"1,921"
06.06.2021 12:00,06.06.2021 13:00,"1,424"
06.06.2021 13:00,06.06.2021 14:00,"0,848"
06.06.2021 14:00,06.06.2021 15:00,"0,86"
06.06.2021 15:00,06.06.2021 16:00,"2,371"
06.06.2021 16:00,06.06.2021 17:00,"1,961"
06.06.2021 17:00,06.06.2021 18:00,"2,145"
06.06.2021 18:00,06.06.2021 19:00,"2,427"
06.06.2021 19:00,06.06.2021 20:00,"1,452"
06.06.2021 20:00,06.06.2021 21:00,"2,039"
06.06.2021 21:00,06.06.2021 22:00,"1,476"
06.06.2021 22:00,06.06.2021 23:00,"0,925"
06.06.2021 23:00,07.06.2021 00:00,"0,643"
07.06.2021 00:00,07.06.2021 01:00,"1,092"
07.06.2021 01:00,07.06.2021 02:00,"0,627"
07.06.2021 02:00,07.06.2021 03:00,"0,644"
07.06.2021 03:00,07.06.2021 04:00,"0,623"
07.06.2021 04:00,07.06.2021 05:00,"1,159"
07.06.2021 05:00,07.06.2021 06:00,"0,68"
07.06.2021 06:00,07.06.2021 07:00,"0,723"
07.06.2021 07:00,07.06.2021 08:00,"2,033"
07.06.2021 08:00,07.06.2021 09:00,"1,681"
07.06.2021 09:00,07.06.2021 10:00,"1,43"
07.06.2021 10:00,07.06.2021 11:00,"3,127"
07.06.2021 11:00,07.06.2021 12:00,"2,957"
07.06.2021 12:00,07.06.2021 13:00,"1,925"
07.06.2021 13:00,07.06.2021 14:00,"1,67"
07.06.2021 14:00,07.06.2021 15:00,"0,978"
07.06.2021 15:00,07.06.2021 16:00,"0,937"
07.06.2021 16:00,07.06.2021 17:00,"1,469"
07.06.2021 17:00,07.06.2021 18:00,"0,968"
07.06.2021 18:00,07.06.2021 19:00,"0,773"
07.06.2021 19:00,07.06.2021 20:00,"0,777"
07.06.2021 20:00,07.06.2021 21:00,"0,83"
07.06.2021 21:00,07.06.2021 22:00,"0,773"
07.06.2021 22:00,07.06.2021 23:00,"1,584"
07.06.2021 23:00,08.06.2021 00:00,"0,787"
08.06.2021 00:00,08.06.2021 01:00,"0,629"
08.06.2021 01:00,08.06.2021 02:00,"1,153"
08.06.2021 02:00,08.06.2021 03:00,"0,622"
08.06.2021 03:00,08.06.2021 04:00,"0,629"
08.06.2021 04:00,08.06.2021 05:00,"0,621"
08.06.2021 05:00,08.06.2021 06:00,"0,629"
08.06.2021 06:00,08.06.2021 07:00,"1,164"
08.06.2021 07:00,08.06.2021 08:00,"0,721"
08.06.2021 08:00,08.06.2021 09:00,"0,95"
08.06.2021 09:00,08.06.2021 10:00,"1,058"
08.06.2021 10:00,08.06.2021 11:00,"1,126"
08.06.2021 11:00,08.06.2021 12:00,"1,344"
08.06.2021 12:00,08.06.2021 13:00,"0,613"
08.06.2021 13:00,08.06.2021 14:00,"0,727"
08.06.2021 14:00,08.06.2021 15:00,"0,741"
08.06.2021 15:00,08.06.2021 16:00,"0,484"
08.06.2021 16:00,08.06.2021 17:00,"0,474"
08.06.2021 17:00,08.06.2021 18:00,"0,547"
08.06.2021 18:00,08.06.2021 19:00,"2,081"
08.06.2021 19:00,08.06.2021 20:00,"0,902"
08.06.2021 20:00,08.06.2021 21:00,"1,002"
08.06.2021 21:00,08.06.2021 22:00,"1,026"
08.06.2021 22:00,08.06.2021 23:00,"1,401"
08.06.2021 23:00,09.06.2021 00:00,"0,632"
09.06.2021 00:00,09.06.2021 01:00,"0,631"
09.06.2021 01:00,09.06.2021 02:00,"0,62"
09.06.2021 02:00,09.06.2021 03:00,"0,951"
09.06.2021 03:00,09.06.2021 04:00,"0,863"
09.06.2021 04:00,09.06.2021 05:00,"0,629"
09.06.2021 05:00,09.06.2021 06:00,"0,656"
09.06.2021 06:00,09.06.2021 07:00,"0,935"
09.06.2021 07:00,09.06.2021 08:00,"1,528"
09.06.2021 08:00,09.06.2021 09:00,"1,461"
09.06.2021 09:00,09.06.2021 10:00,"2,01"
09.06.2021 10:00,09.06.2021 11:00,"0,967"
09.06.2021 11:00,09.06.2021 12:00,"0,936"
09.06.2021 12:00,09.06.2021 13:00,"1,45"
09.06.2021 13:00,09.06.2021 14:00,"0,907"
09.06.2021 14:00,09.06.2021 15:00,"1,731"
09.06.2021 15:00,09.06.2021 16:00,"1,948"
09.06.2021 16:00,09.06.2021 17:00,"0,97"
09.06.2021 17:00,09.06.2021 18:00,"0,982"
09.06.2021 18:00,09.06.2021 19:00,"1,799"
09.06.2021 19:00,09.06.2021 20:00,"2,08"
09.06.2021 20:00,09.06.2021 21:00,"0,79"
09.06.2021 21:00,09.06.2021 22:00,"0,759"
09.06.2021 22:00,09.06.2021 23:00,"0,748"
09.06.2021 23:00,10.06.2021 00:00,"1,205"
10.06.2021 00:00,10.06.2021 01:00,"1,337"
10.06.2021 01:00,10.06.2021 02:00,"0,623"
10.06.2021 02:00,10.06.2021 03:00,"0,623"
10.06.2021 03:00,10.06.2021 04:00,"1,149"
10.06.2021 04:00,10.06.2021 05:00,"0,623"
10.06.2021 05:00,10.06.2021 06:00,"0,673"
10.06.2021 06:00,10.06.2021 07:00,"0,68"
10.06.2021 07:00,10.06.2021 08:00,"1,209"
10.06.2021 08:00,10.06.2021 09:00,"0,358"
10.06.2021 09:00,10.06.2021 10:00,"0,889"
10.06.2021 10:00,10.06.2021 11:00,"1,128"
10.06.2021 11:00,10.06.2021 12:00,"2,567"
10.06.2021 12:00,10.06.2021 13:00,"1,701"
10.06.2021 13:00,10.06.2021 14:00,"0,854"
10.06.2021 14:00,10.06.2021 15:00,"0,87"
10.06.2021 15:00,10.06.2021 16:00,"0,866"
10.06.2021 16:00,10.06.2021 17:00,"1,406"
10.06.2021 17:00,10.06.2021 18:00,"0,894"
10.06.2021 18:00,10.06.2021 19:00,"0,963"
10.06.2021 19:00,10.06.2021 20:00,"2,578"
10.06.2021 20:00,10.06.2021 21:00,"1,351"
10.06.2021 21:00,10.06.2021 22:00,"0,832"
10.06.2021 22:00,10.06.2021 23:00,"1,486"
10.06.2021 23:00,11.06.2021 00:00,"0,634"
11.06.2021 00:00,11.06.2021 01:00,"0,622"
11.06.2021 01:00,11.06.2021 02:00,"0,633"
11.06.2021 02:00,11.06.2021 03:00,"1,149"
11.06.2021 03:00,11.06.2021 04:00,"0,63"
11.06.2021 04:00,11.06.2021 05:00,"0,623"
11.06.2021 05:00,11.06.2021 06:00,"0,618"
11.06.2021 06:00,11.06.2021 07:00,"0,621"
11.06.2021 07:00,11.06.2021 08:00,"0,982"
11.06.2021 08:00,11.06.2021 09:00,"0,399"
11.06.2021 09:00,11.06.2021 10:00,"0,415"
11.06.2021 10:00,11.06.2021 11:00,"0,901"
11.06.2021 11:00,11.06.2021 12:00,"0,361"
11.06.2021 12:00,11.06.2021 13:00,"0,382"
11.06.2021 13:00,11.06.2021 14:00,"0,436"
11.06.2021 14:00,11.06.2021 15:00,"2,001"
11.06.2021 15:00,11.06.2021 16:00,"1,083"
11.06.2021 16:00,11.06.2021 17:00,"0,352"
11.06.2021 17:00,11.06.2021 18:00,"0,357"
11.06.2021 18:00,11.06.2021 19:00,"1,488"
11.06.2021 19:00,11.06.2021 20:00,1
11.06.2021 20:00,11.06.2021 21:00,"1,005"
11.06.2021 21:00,11.06.2021 22:00,"1,653"
11.06.2021 22:00,11.06.2021 23:00,"1,071"
11.06.2021 23:00,12.06.2021 00:00,"1,047"
12.06.2021 00:00,12.06.2021 01:00,"1,575"
12.06.2021 01:00,12.06.2021 02:00,"1,054"
12.06.2021 02:00,12.06.2021 03:00,"1,707"
12.06.2021 03:00,12.06.2021 04:00,"0,861"
12.06.2021 04:00,12.06.2021 05:00,"0,72"
12.06.2021 05:00,12.06.2021 06:00,"0,754"
12.06.2021 06:00,12.06.2021 07:00,"1,336"
12.06.2021 07:00,12.06.2021 08:00,"0,78"
12.06.2021 08:00,12.06.2021 09:00,"0,772"
12.06.2021 09:00,12.06.2021 10:00,"0,775"
12.06.2021 10:00,12.06.2021 11:00,"0,778"
12.06.2021 11:00,12.06.2021 12:00,"1,923"
12.06.2021 12:00,12.06.2021 13:00,"1,335"
12.06.2021 13:00,12.06.2021 14:00,"1,655"
12.06.2021 14:00,12.06.2021 15:00,"0,52"
12.06.2021 15:00,12.06.2021 16:00,"0,448"
12.06.2021 16:00,12.06.2021 17:00,"0,942"
12.06.2021 17:00,12.06.2021 18:00,"0,444"
12.06.2021 18:00,12.06.2021 19:00,"1,02"
12.06.2021 19:00,12.06.2021 20:00,"1,885"
12.06.2021 20:00,12.06.2021 21:00,"2,45"
12.06.2021 21:00,12.06.2021 22:00,"0,998"
12.06.2021 22:00,12.06.2021 23:00,"1,496"
12.06.2021 23:00,13.06.2021 00:00,"1,017"
13.06.2021 00:00,13.06.2021 01:00,"1,311"
13.06.2021 01:00,13.06.2021 02:00,"0,624"
13.06.2021 02:00,13.06.2021 03:00,"0,623"
13.06.2021 03:00,13.06.2021 04:00,"0,629"
13.06.2021 04:00,13.06.2021 05:00,"1,175"
13.06.2021 05:00,13.06.2021 06:00,"0,669"
13.06.2021 06:00,13.06.2021 07:00,"0,703"
13.06.2021 07:00,13.06.2021 08:00,"0,686"
13.06.2021 08:00,13.06.2021 09:00,"0,685"
13.06.2021 09:00,13.06.2021 10:00,"1,23"
13.06.2021 10:00,13.06.2021 11:00,"0,722"
13.06.2021 11:00,13.06.2021 12:00,"1,619"
13.06.2021 12:00,13.06.2021 13:00,"1,85"
13.06.2021 13:00,13.06.2021 14:00,"1,415"
13.06.2021 14:00,13.06.2021 15:00,"1,142"
13.06.2021 15:00,13.06.2021 16:00,"1,199"
13.06.2021 16:00,13.06.2021 17:00,"1,03"
13.06.2021 17:00,13.06.2021 18:00,"0,885"
13.06.2021 18:00,13.06.2021 19:00,"1,295"
13.06.2021 19:00,13.06.2021 20:00,"0,789"
13.06.2021 20:00,13.06.2021 21:00,"0,772"
13.06.2021 21:00,13.06.2021 22:00,"2,161"
13.06.2021 22:00,13.06.2021 23:00,"2,62"
13.06.2021 23:00,14.06.2021 00:00,"2,575"
14.06.2021 00:00,14.06.2021 01:00,"0,643"
14.06.2021 01:00,14.06.2021 02:00,"0,613"
14.06.2021 02:00,14.06.2021 03:00,"0,638"
14.06.2021 03:00,14.06.2021 04:00,"1,202"
14.06.2021 04:00,14.06.2021 05:00,"0,611"
14.06.2021 05:00,14.06.2021 06:00,"0,653"
14.06.2021 06:00,14.06.2021 07:00,"0,582"
14.06.2021 07:00,14.06.2021 08:00,"1,234"
14.06.2021 08:00,14.06.2021 09:00,"0,965"
14.06.2021 09:00,14.06.2021 10:00,"1,211"
14.06.2021 10:00,14.06.2021 11:00,"0,949"
14.06.2021 11:00,14.06.2021 12:00,"0,943"
14.06.2021 12:00,14.06.2021 13:00,"1,408"
14.06.2021 13:00,14.06.2021 14:00,"0,908"
14.06.2021 14:00,14.06.2021 15:00,"0,94"
14.06.2021 15:00,14.06.2021 16:00,"0,904"
14.06.2021 16:00,14.06.2021 17:00,"1,407"
14.06.2021 17:00,14.06.2021 18:00,"0,921"
14.06.2021 18:00,14.06.2021 19:00,"1,185"
14.06.2021 19:00,14.06.2021 20:00,"1,058"
14.06.2021 20:00,14.06.2021 21:00,"1,034"
14.06.2021 21:00,14.06.2021 22:00,"1,85"
14.06.2021 22:00,14.06.2021 23:00,"0,982"
14.06.2021 23:00,15.06.2021 00:00,"0,736"
15.06.2021 00:00,15.06.2021 01:00,"1,278"
15.06.2021 01:00,15.06.2021 02:00,"0,735"
15.06.2021 02:00,15.06.2021 03:00,"0,723"
15.06.2021 03:00,15.06.2021 04:00,"0,722"
15.06.2021 04:00,15.06.2021 05:00,"1,102"
15.06.2021 05:00,15.06.2021 06:00,"0,943"
15.06.2021 06:00,15.06.2021 07:00,"0,817"
15.06.2021 07:00,15.06.2021 08:00,"1,42"
15.06.2021 08:00,15.06.2021 09:00,"0,713"
15.06.2021 09:00,15.06.2021 10:00,"1,208"
15.06.2021 10:00,15.06.2021 11:00,"0,693"
15.06.2021 11:00,15.06.2021 12:00,"0,839"
15.06.2021 12:00,15.06.2021 13:00,"2,206"
15.06.2021 13:00,15.06.2021 14:00,"1,299"
15.06.2021 14:00,15.06.2021 15:00,"1,544"
15.06.2021 15:00,15.06.2021 16:00,"1,097"
15.06.2021 16:00,15.06.2021 17:00,"1,517"
15.06.2021 17:00,15.06.2021 18:00,"1,007"
15.06.2021 18:00,15.06.2021 19:00,"0,935"
15.06.2021 19:00,15.06.2021 20:00,"0,931"
15.06.2021 20:00,15.06.2021 21:00,"1,425"
15.06.2021 21:00,15.06.2021 22:00,"1,513"
15.06.2021 22:00,15.06.2021 23:00,"2,271"
15.06.2021 23:00,16.06.2021 00:00,"1,099"
16.06.2021 00:00,16.06.2021 01:00,"1,204"
16.06.2021 01:00,16.06.2021 02:00,"0,724"
16.06.2021 02:00,16.06.2021 03:00,"1,155"
16.06.2021 03:00,16.06.2021 04:00,"0,716"
16.06.2021 04:00,16.06.2021 05:00,"0,727"
16.06.2021 05:00,16.06.2021 06:00,"0,769"
16.06.2021 06:00,16.06.2021 07:00,"1,189"
16.06.2021 07:00,16.06.2021 08:00,"2,74"
16.06.2021 08:00,16.06.2021 09:00,"2,415"
16.06.2021 09:00,16.06.2021 10:00,"0,77"
16.06.2021 10:00,16.06.2021 11:00,"0,728"
16.06.2021 11:00,16.06.2021 12:00,"1,555"
16.06.2021 12:00,16.06.2021 13:00,"1,713"
16.06.2021 13:00,16.06.2021 14:00,"0,989"
16.06.2021 14:00,16.06.2021 15:00,"1,483"
16.06.2021 15:00,16.06.2021 16:00,"0,995"
16.06.2021 16:00,16.06.2021 17:00,"1,001"
16.06.2021 17:00,16.06.2021 18:00,"1,411"
16.06.2021 18:00,16.06.2021 19:00,"1,01"
16.06.2021 19:00,16.06.2021 20:00,"1,357"
16.06.2021 20:00,16.06.2021 21:00,"1,076"
16.06.2021 21:00,16.06.2021 22:00,"0,921"
16.06.2021 22:00,16.06.2021 23:00,"1,307"
16.06.2021 23:00,17.06.2021 00:00,"0,754"
17.06.2021 00:00,17.06.2021 01:00,"0,714"
17.06.2021 01:00,17.06.2021 02:00,"0,721"
17.06.2021 02:00,17.06.2021 03:00,"1,212"
17.06.2021 03:00,17.06.2021 04:00,"0,717"
17.06.2021 04:00,17.06.2021 05:00,"0,701"
17.06.2021 05:00,17.06.2021 06:00,"0,747"
17.06.2021 06:00,17.06.2021 07:00,"0,77"
17.06.2021 07:00,17.06.2021 08:00,"1,231"
17.06.2021 08:00,17.06.2021 09:00,"0,335"
17.06.2021 09:00,17.06.2021 10:00,"0,876"
17.06.2021 10:00,17.06.2021 11:00,"0,382"
17.06.2021 11:00,17.06.2021 12:00,"1,032"
17.06.2021 12:00,17.06.2021 13:00,"1,4"
17.06.2021 13:00,17.06.2021 14:00,"0,964"
17.06.2021 14:00,17.06.2021 15:00,"1,466"
17.06.2021 15:00,17.06.2021 16:00,"2,399"
17.06.2021 16:00,17.06.2021 17:00,"0,933"
17.06.2021 17:00,17.06.2021 18:00,"0,844"
17.06.2021 18:00,17.06.2021 19:00,"0,765"
17.06.2021 19:00,17.06.2021 20:00,"1,232"
17.06.2021 20:00,17.06.2021 21:00,"0,744"
17.06.2021 21:00,17.06.2021 22:00,"0,705"
17.06.2021 22:00,17.06.2021 23:00,"1,335"
17.06.2021 23:00,18.06.2021 00:00,"0,776"
18.06.2021 00:00,18.06.2021 01:00,"0,623"
18.06.2021 01:00,18.06.2021 02:00,"0,608"
18.06.2021 02:00,18.06.2021 03:00,"1,112"
18.06.2021 03:00,18.06.2021 04:00,"0,605"
18.06.2021 04:00,18.06.2021 05:00,"0,615"
18.06.2021 05:00,18.06.2021 06:00,"0,605"
18.06.2021 06:00,18.06.2021 07:00,"1,059"
18.06.2021 07:00,18.06.2021 08:00,"0,646"
18.06.2021 08:00,18.06.2021 09:00,"0,65"
18.06.2021 09:00,18.06.2021 10:00,"1,324"
18.06.2021 10:00,18.06.2021 11:00,"2,359"
18.06.2021 11:00,18.06.2021 12:00,"0,606"
18.06.2021 12:00,18.06.2021 13:00,"0,421"
18.06.2021 13:00,18.06.2021 14:00,"1,326"
18.06.2021 14:00,18.06.2021 15:00,"0,799"
18.06.2021 15:00,18.06.2021 16:00,"0,782"
18.06.2021 16:00,18.06.2021 17:00,"0,783"
18.06.2021 17:00,18.06.2021 18:00,"1,294"
18.06.2021 18:00,18.06.2021 19:00,"0,81"
18.06.2021 19:00,18.06.2021 20:00,"0,756"
18.06.2021 20:00,18.06.2021 21:00,"1,063"
18.06.2021 21:00,18.06.2021 22:00,"0,941"
18.06.2021 22:00,18.06.2021 23:00,"0,76"
18.06.2021 23:00,19.06.2021 00:00,"0,752"
19.06.2021 00:00,19.06.2021 01:00,"0,795"
19.06.2021 01:00,19.06.2021 02:00,"2,249"
19.06.2021 02:00,19.06.2021 03:00,"1,216"
19.06.2021 03:00,19.06.2021 04:00,"0,721"
19.06.2021 04:00,19.06.2021 05:00,"0,728"
19.06.2021 05:00,19.06.2021 06:00,"1,274"
19.06.2021 06:00,19.06.2021 07:00,"0,741"
19.06.2021 07:00,19.06.2021 08:00,"0,769"
19.06.2021 08:00,19.06.2021 09:00,"0,756"
19.06.2021 09:00,19.06.2021 10:00,"1,028"
19.06.2021 10:00,19.06.2021 11:00,"1,371"
19.06.2021 11:00,19.06.2021 12:00,"1,986"
19.06.2021 12:00,19.06.2021 13:00,"2,638"
19.06.2021 13:00,19.06.2021 14:00,"0,983"
19.06.2021 14:00,19.06.2021 15:00,"0,569"
19.06.2021 15:00,19.06.2021 16:00,"0,528"
19.06.2021 16:00,19.06.2021 17:00,"0,874"
19.06.2021 17:00,19.06.2021 18:00,"0,457"
19.06.2021 18:00,19.06.2021 19:00,"0,438"
19.06.2021 19:00,19.06.2021 20:00,"0,439"
19.06.2021 20:00,19.06.2021 21:00,"0,939"
19.06.2021 21:00,19.06.2021 22:00,"0,434"
19.06.2021 22:00,19.06.2021 23:00,"0,392"
19.06.2021 23:00,20.06.2021 00:00,"0,392"
20.06.2021 00:00,20.06.2021 01:00,"1,214"
20.06.2021 01:00,20.06.2021 02:00,"0,739"
20.06.2021 02:00,20.06.2021 03:00,"0,737"
20.06.2021 03:00,20.06.2021 04:00,"0,728"
20.06.2021 04:00,20.06.2021 05:00,"0,739"
20.06.2021 05:00,20.06.2021 06:00,"1,271"
20.06.2021 06:00,20.06.2021 07:00,"0,737"
20.06.2021 07:00,20.06.2021 08:00,"0,765"
20.06.2021 08:00,20.06.2021 09:00,"0,766"
20.06.2021 09:00,20.06.2021 10:00,"0,773"
20.06.2021 10:00,20.06.2021 11:00,"0,775"
20.06.2021 11:00,20.06.2021 12:00,"2,674"
20.06.2021 12:00,20.06.2021 13:00,"2,965"
20.06.2021 13:00,20.06.2021 14:00,"1,656"
20.06.2021 14:00,20.06.2021 15:00,"1,19"
20.06.2021 15:00,20.06.2021 16:00,"1,154"
20.06.2021 16:00,20.06.2021 17:00,"0,589"
20.06.2021 17:00,20.06.2021 18:00,"1,458"
20.06.2021 18:00,20.06.2021 19:00,"0,747"
20.06.2021 19:00,20.06.2021 20:00,"1,407"
20.06.2021 20:00,20.06.2021 21:00,"1,057"
20.06.2021 21:00,20.06.2021 22:00,"0,991"
20.06.2021 22:00,20.06.2021 23:00,"1,279"
20.06.2021 23:00,21.06.2021 00:00,"0,727"
21.06.2021 00:00,21.06.2021 01:00,"0,732"
21.06.2021 01:00,21.06.2021 02:00,"0,73"
21.06.2021 02:00,21.06.2021 03:00,"1,241"
21.06.2021 03:00,21.06.2021 04:00,"0,732"
21.06.2021 04:00,21.06.2021 05:00,"0,728"
21.06.2021 05:00,21.06.2021 06:00,"0,734"
21.06.2021 06:00,21.06.2021 07:00,"0,828"
21.06.2021 07:00,21.06.2021 08:00,"1,077"
21.06.2021 08:00,21.06.2021 09:00,"0,418"
21.06.2021 09:00,21.06.2021 10:00,"0,481"
21.06.2021 10:00,21.06.2021 11:00,"1,242"
21.06.2021 11:00,21.06.2021 12:00,"0,649"
21.06.2021 12:00,21.06.2021 13:00,"0,604"
21.06.2021 13:00,21.06.2021 14:00,"1,034"
21.06.2021 14:00,21.06.2021 15:00,"0,585"
21.06.2021 15:00,21.06.2021 16:00,"0,516"
21.06.2021 16:00,21.06.2021 17:00,"0,494"
21.06.2021 17:00,21.06.2021 18:00,"2,456"
