Fra,Til,KWH 60 Forbruk
05.07.2021 07:00,05.07.2021 08:00,"0,827"
05.07.2021 08:00,05.07.2021 09:00,"1,105"
05.07.2021 09:00,05.07.2021 10:00,"2,678"
05.07.2021 10:00,05.07.2021 11:00,"2,239"
05.07.2021 11:00,05.07.2021 12:00,"0,902"
05.07.2021 12:00,05.07.2021 13:00,"0,287"
05.07.2021 13:00,05.07.2021 14:00,"0,282"
05.07.2021 14:00,05.07.2021 15:00,"0,78"
05.07.2021 15:00,05.07.2021 16:00,"0,286"
05.07.2021 16:00,05.07.2021 17:00,"0,277"
05.07.2021 17:00,05.07.2021 18:00,"0,274"
05.07.2021 18:00,05.07.2021 19:00,"0,274"
05.07.2021 19:00,05.07.2021 20:00,"0,806"
05.07.2021 20:00,05.07.2021 21:00,"0,285"
05.07.2021 21:00,05.07.2021 22:00,"0,28"
05.07.2021 22:00,05.07.2021 23:00,"0,285"
05.07.2021 23:00,06.07.2021 00:00,"0,288"
06.07.2021 00:00,06.07.2021 01:00,"0,281"
06.07.2021 01:00,06.07.2021 02:00,"0,807"
06.07.2021 02:00,06.07.2021 03:00,"0,277"
06.07.2021 03:00,06.07.2021 04:00,"0,27"
06.07.2021 04:00,06.07.2021 05:00,"0,277"
06.07.2021 05:00,06.07.2021 06:00,"0,28"
06.07.2021 06:00,06.07.2021 07:00,"0,279"
06.07.2021 07:00,06.07.2021 08:00,"0,532"
06.07.2021 08:00,06.07.2021 09:00,"0,531"
06.07.2021 09:00,06.07.2021 10:00,"0,282"
06.07.2021 10:00,06.07.2021 11:00,"0,283"
06.07.2021 11:00,06.07.2021 12:00,"0,278"
06.07.2021 12:00,06.07.2021 13:00,"0,284"
06.07.2021 13:00,06.07.2021 14:00,"0,277"
06.07.2021 14:00,06.07.2021 15:00,"0,593"
06.07.2021 15:00,06.07.2021 16:00,"0,448"
06.07.2021 16:00,06.07.2021 17:00,"0,28"
06.07.2021 17:00,06.07.2021 18:00,"0,284"
06.07.2021 18:00,06.07.2021 19:00,"0,285"
06.07.2021 19:00,06.07.2021 20:00,"0,279"
06.07.2021 20:00,06.07.2021 21:00,"0,286"
06.07.2021 21:00,06.07.2021 22:00,"0,4"
06.07.2021 22:00,06.07.2021 23:00,"0,752"
06.07.2021 23:00,07.07.2021 00:00,"0,287"
07.07.2021 00:00,07.07.2021 01:00,"0,278"
07.07.2021 01:00,07.07.2021 02:00,"0,283"
07.07.2021 02:00,07.07.2021 03:00,"0,278"
07.07.2021 03:00,07.07.2021 04:00,"0,272"
07.07.2021 04:00,07.07.2021 05:00,"0,28"
07.07.2021 05:00,07.07.2021 06:00,"0,823"
07.07.2021 06:00,07.07.2021 07:00,"0,281"
07.07.2021 07:00,07.07.2021 08:00,"0,284"
07.07.2021 08:00,07.07.2021 09:00,"0,277"
07.07.2021 09:00,07.07.2021 10:00,"0,285"
07.07.2021 10:00,07.07.2021 11:00,"0,283"
07.07.2021 11:00,07.07.2021 12:00,"0,276"
07.07.2021 12:00,07.07.2021 13:00,"0,283"
07.07.2021 13:00,07.07.2021 14:00,"0,784"
07.07.2021 14:00,07.07.2021 15:00,"0,266"
07.07.2021 15:00,07.07.2021 16:00,"0,285"
07.07.2021 16:00,07.07.2021 17:00,"0,282"
07.07.2021 17:00,07.07.2021 18:00,"0,279"
07.07.2021 18:00,07.07.2021 19:00,"0,285"
07.07.2021 19:00,07.07.2021 20:00,"0,284"
07.07.2021 20:00,07.07.2021 21:00,"0,857"
07.07.2021 21:00,07.07.2021 22:00,"0,286"
07.07.2021 22:00,07.07.2021 23:00,"0,282"
07.07.2021 23:00,08.07.2021 00:00,"0,279"
08.07.2021 00:00,08.07.2021 01:00,"0,278"
08.07.2021 01:00,08.07.2021 02:00,"0,272"
08.07.2021 02:00,08.07.2021 03:00,"0,285"
08.07.2021 03:00,08.07.2021 04:00,"0,284"
08.07.2021 04:00,08.07.2021 05:00,"0,85"
08.07.2021 05:00,08.07.2021 06:00,"0,284"
08.07.2021 06:00,08.07.2021 07:00,"0,276"
08.07.2021 07:00,08.07.2021 08:00,"0,283"
08.07.2021 08:00,08.07.2021 09:00,"0,279"
08.07.2021 09:00,08.07.2021 10:00,"0,28"
08.07.2021 10:00,08.07.2021 11:00,"0,274"
08.07.2021 11:00,08.07.2021 12:00,"0,668"
08.07.2021 12:00,08.07.2021 13:00,"0,42"
08.07.2021 13:00,08.07.2021 14:00,"0,283"
08.07.2021 14:00,08.07.2021 15:00,"0,275"
08.07.2021 15:00,08.07.2021 16:00,"0,282"
08.07.2021 16:00,08.07.2021 17:00,"0,281"
08.07.2021 17:00,08.07.2021 18:00,"0,279"
08.07.2021 18:00,08.07.2021 19:00,"0,284"
08.07.2021 19:00,08.07.2021 20:00,"0,813"
08.07.2021 20:00,08.07.2021 21:00,"0,278"
08.07.2021 21:00,08.07.2021 22:00,"0,281"
08.07.2021 22:00,08.07.2021 23:00,"0,274"
08.07.2021 23:00,09.07.2021 00:00,"0,276"
09.07.2021 00:00,09.07.2021 01:00,"0,286"
09.07.2021 01:00,09.07.2021 02:00,"0,279"
09.07.2021 02:00,09.07.2021 03:00,"0,64"
09.07.2021 03:00,09.07.2021 04:00,"0,461"
09.07.2021 04:00,09.07.2021 05:00,"0,281"
09.07.2021 05:00,09.07.2021 06:00,"0,285"
09.07.2021 06:00,09.07.2021 07:00,"0,277"
09.07.2021 07:00,09.07.2021 08:00,"0,283"
09.07.2021 08:00,09.07.2021 09:00,"0,281"
09.07.2021 09:00,09.07.2021 10:00,"0,275"
09.07.2021 10:00,09.07.2021 11:00,"0,801"
09.07.2021 11:00,09.07.2021 12:00,"0,268"
09.07.2021 12:00,09.07.2021 13:00,"0,278"
09.07.2021 13:00,09.07.2021 14:00,"0,28"
09.07.2021 14:00,09.07.2021 15:00,"0,275"
09.07.2021 15:00,09.07.2021 16:00,"0,281"
09.07.2021 16:00,09.07.2021 17:00,"0,278"
09.07.2021 17:00,09.07.2021 18:00,"0,737"
09.07.2021 18:00,09.07.2021 19:00,"0,281"
09.07.2021 19:00,09.07.2021 20:00,"0,274"
09.07.2021 20:00,09.07.2021 21:00,"0,281"
09.07.2021 21:00,09.07.2021 22:00,"0,279"
09.07.2021 22:00,09.07.2021 23:00,"0,281"
09.07.2021 23:00,10.07.2021 00:00,"0,284"
10.07.2021 00:00,10.07.2021 01:00,"0,831"
10.07.2021 01:00,10.07.2021 02:00,"0,28"
10.07.2021 02:00,10.07.2021 03:00,"0,277"
10.07.2021 03:00,10.07.2021 04:00,"0,279"
10.07.2021 04:00,10.07.2021 05:00,"0,28"
10.07.2021 05:00,10.07.2021 06:00,"0,275"
10.07.2021 06:00,10.07.2021 07:00,"0,283"
10.07.2021 07:00,10.07.2021 08:00,"0,816"
10.07.2021 08:00,10.07.2021 09:00,"0,283"
10.07.2021 09:00,10.07.2021 10:00,"0,279"
10.07.2021 10:00,10.07.2021 11:00,"0,279"
10.07.2021 11:00,10.07.2021 12:00,"0,281"
10.07.2021 12:00,10.07.2021 13:00,"0,276"
10.07.2021 13:00,10.07.2021 14:00,"0,283"
10.07.2021 14:00,10.07.2021 15:00,"0,373"
10.07.2021 15:00,10.07.2021 16:00,"0,702"
10.07.2021 16:00,10.07.2021 17:00,"0,268"
10.07.2021 17:00,10.07.2021 18:00,"0,271"
10.07.2021 18:00,10.07.2021 19:00,"0,28"
10.07.2021 19:00,10.07.2021 20:00,"0,277"
10.07.2021 20:00,10.07.2021 21:00,"0,283"
10.07.2021 21:00,10.07.2021 22:00,"0,276"
10.07.2021 22:00,10.07.2021 23:00,"0,831"
10.07.2021 23:00,11.07.2021 00:00,"0,278"
11.07.2021 00:00,11.07.2021 01:00,"0,285"
11.07.2021 01:00,11.07.2021 02:00,"0,274"
11.07.2021 02:00,11.07.2021 03:00,"0,275"
11.07.2021 03:00,11.07.2021 04:00,"0,275"
11.07.2021 04:00,11.07.2021 05:00,"0,283"
11.07.2021 05:00,11.07.2021 06:00,"0,841"
11.07.2021 06:00,11.07.2021 07:00,"0,276"
11.07.2021 07:00,11.07.2021 08:00,"0,282"
11.07.2021 08:00,11.07.2021 09:00,"0,276"
11.07.2021 09:00,11.07.2021 10:00,"0,281"
11.07.2021 10:00,11.07.2021 11:00,"0,263"
11.07.2021 11:00,11.07.2021 12:00,"0,271"
11.07.2021 12:00,11.07.2021 13:00,"0,955"
11.07.2021 13:00,11.07.2021 14:00,"3,467"
11.07.2021 14:00,11.07.2021 15:00,"1,576"
11.07.2021 15:00,11.07.2021 16:00,"2,807"
11.07.2021 16:00,11.07.2021 17:00,"1,775"
11.07.2021 17:00,11.07.2021 18:00,"1,403"
11.07.2021 18:00,11.07.2021 19:00,"1,855"
11.07.2021 19:00,11.07.2021 20:00,"2,56"
11.07.2021 20:00,11.07.2021 21:00,"1,693"
11.07.2021 21:00,11.07.2021 22:00,"3,41"
11.07.2021 22:00,11.07.2021 23:00,"3,065"
11.07.2021 23:00,12.07.2021 00:00,"2,524"
12.07.2021 00:00,12.07.2021 01:00,"0,746"
12.07.2021 01:00,12.07.2021 02:00,"0,931"
12.07.2021 02:00,12.07.2021 03:00,"1,051"
12.07.2021 03:00,12.07.2021 04:00,"0,743"
12.07.2021 04:00,12.07.2021 05:00,"0,748"
12.07.2021 05:00,12.07.2021 06:00,"1,1"
12.07.2021 06:00,12.07.2021 07:00,"0,855"
12.07.2021 07:00,12.07.2021 08:00,"0,82"
12.07.2021 08:00,12.07.2021 09:00,"1,71"
12.07.2021 09:00,12.07.2021 10:00,"1,569"
12.07.2021 10:00,12.07.2021 11:00,"1,676"
12.07.2021 11:00,12.07.2021 12:00,"1,183"
12.07.2021 12:00,12.07.2021 13:00,"1,441"
12.07.2021 13:00,12.07.2021 14:00,"1,401"
12.07.2021 14:00,12.07.2021 15:00,"1,151"
12.07.2021 15:00,12.07.2021 16:00,"1,701"
12.07.2021 16:00,12.07.2021 17:00,"1,046"
12.07.2021 17:00,12.07.2021 18:00,"1,077"
12.07.2021 18:00,12.07.2021 19:00,"1,514"
12.07.2021 19:00,12.07.2021 20:00,"0,698"
12.07.2021 20:00,12.07.2021 21:00,"0,705"
12.07.2021 21:00,12.07.2021 22:00,"0,677"
12.07.2021 22:00,12.07.2021 23:00,"0,661"
12.07.2021 23:00,13.07.2021 00:00,"1,39"
13.07.2021 00:00,13.07.2021 01:00,"0,901"
13.07.2021 01:00,13.07.2021 02:00,"0,772"
13.07.2021 02:00,13.07.2021 03:00,"1,013"
13.07.2021 03:00,13.07.2021 04:00,"1,01"
13.07.2021 04:00,13.07.2021 05:00,"0,765"
13.07.2021 05:00,13.07.2021 06:00,"0,79"
13.07.2021 06:00,13.07.2021 07:00,"0,833"
13.07.2021 07:00,13.07.2021 08:00,"0,807"
13.07.2021 08:00,13.07.2021 09:00,"1,335"
13.07.2021 09:00,13.07.2021 10:00,"0,836"
13.07.2021 10:00,13.07.2021 11:00,"1,513"
13.07.2021 11:00,13.07.2021 12:00,"1,27"
13.07.2021 12:00,13.07.2021 13:00,"1,164"
13.07.2021 13:00,13.07.2021 14:00,"1,66"
13.07.2021 14:00,13.07.2021 15:00,"2,249"
13.07.2021 15:00,13.07.2021 16:00,"0,812"
13.07.2021 16:00,13.07.2021 17:00,"1,033"
13.07.2021 17:00,13.07.2021 18:00,"1,587"
13.07.2021 18:00,13.07.2021 19:00,"0,978"
13.07.2021 19:00,13.07.2021 20:00,"0,959"
13.07.2021 20:00,13.07.2021 21:00,"0,928"
13.07.2021 21:00,13.07.2021 22:00,"0,93"
13.07.2021 22:00,13.07.2021 23:00,"1,482"
13.07.2021 23:00,14.07.2021 00:00,"0,985"
14.07.2021 00:00,14.07.2021 01:00,"0,691"
14.07.2021 01:00,14.07.2021 02:00,"0,637"
14.07.2021 02:00,14.07.2021 03:00,"0,888"
14.07.2021 03:00,14.07.2021 04:00,"0,92"
14.07.2021 04:00,14.07.2021 05:00,"0,634"
14.07.2021 05:00,14.07.2021 06:00,"0,635"
14.07.2021 06:00,14.07.2021 07:00,"0,666"
14.07.2021 07:00,14.07.2021 08:00,"0,674"
14.07.2021 08:00,14.07.2021 09:00,"0,679"
14.07.2021 09:00,14.07.2021 10:00,"1,228"
14.07.2021 10:00,14.07.2021 11:00,"1,903"
14.07.2021 11:00,14.07.2021 12:00,"1,755"
14.07.2021 12:00,14.07.2021 13:00,"1,427"
14.07.2021 13:00,14.07.2021 14:00,"1,022"
14.07.2021 14:00,14.07.2021 15:00,"1,08"
14.07.2021 15:00,14.07.2021 16:00,"1,646"
14.07.2021 16:00,14.07.2021 17:00,"2,375"
14.07.2021 17:00,14.07.2021 18:00,"1,13"
14.07.2021 18:00,14.07.2021 19:00,"1,082"
14.07.2021 19:00,14.07.2021 20:00,"1,339"
14.07.2021 20:00,14.07.2021 21:00,"0,961"
14.07.2021 21:00,14.07.2021 22:00,"0,644"
14.07.2021 22:00,14.07.2021 23:00,"0,644"
14.07.2021 23:00,15.07.2021 00:00,"0,648"
15.07.2021 00:00,15.07.2021 01:00,"1,272"
15.07.2021 01:00,15.07.2021 02:00,"0,629"
15.07.2021 02:00,15.07.2021 03:00,"0,627"
15.07.2021 03:00,15.07.2021 04:00,"0,663"
15.07.2021 04:00,15.07.2021 05:00,"1,211"
15.07.2021 05:00,15.07.2021 06:00,"0,621"
15.07.2021 06:00,15.07.2021 07:00,"0,624"
15.07.2021 07:00,15.07.2021 08:00,"0,62"
15.07.2021 08:00,15.07.2021 09:00,"1,16"
15.07.2021 09:00,15.07.2021 10:00,"0,621"
15.07.2021 10:00,15.07.2021 11:00,"1,813"
15.07.2021 11:00,15.07.2021 12:00,"1,315"
15.07.2021 12:00,15.07.2021 13:00,"1,244"
15.07.2021 13:00,15.07.2021 14:00,"1,661"
15.07.2021 14:00,15.07.2021 15:00,"1,75"
15.07.2021 15:00,15.07.2021 16:00,"0,876"
15.07.2021 16:00,15.07.2021 17:00,"1,461"
15.07.2021 17:00,15.07.2021 18:00,"1,232"
15.07.2021 18:00,15.07.2021 19:00,"1,722"
15.07.2021 19:00,15.07.2021 20:00,"2,659"
15.07.2021 20:00,15.07.2021 21:00,"1,81"
15.07.2021 21:00,15.07.2021 22:00,"2,042"
15.07.2021 22:00,15.07.2021 23:00,"1,365"
15.07.2021 23:00,16.07.2021 00:00,"2,063"
16.07.2021 00:00,16.07.2021 01:00,"0,645"
16.07.2021 01:00,16.07.2021 02:00,"0,642"
16.07.2021 02:00,16.07.2021 03:00,"0,637"
16.07.2021 03:00,16.07.2021 04:00,"1,178"
16.07.2021 04:00,16.07.2021 05:00,"0,636"
16.07.2021 05:00,16.07.2021 06:00,"0,627"
16.07.2021 06:00,16.07.2021 07:00,"0,62"
16.07.2021 07:00,16.07.2021 08:00,"0,637"
16.07.2021 08:00,16.07.2021 09:00,"1,156"
16.07.2021 09:00,16.07.2021 10:00,"0,64"
16.07.2021 10:00,16.07.2021 11:00,"1,32"
16.07.2021 11:00,16.07.2021 12:00,"1,462"
16.07.2021 12:00,16.07.2021 13:00,"1,254"
16.07.2021 13:00,16.07.2021 14:00,"1,372"
16.07.2021 14:00,16.07.2021 15:00,"0,667"
16.07.2021 15:00,16.07.2021 16:00,"1,183"
16.07.2021 16:00,16.07.2021 17:00,"0,967"
16.07.2021 17:00,16.07.2021 18:00,"1,393"
16.07.2021 18:00,16.07.2021 19:00,"0,887"
16.07.2021 19:00,16.07.2021 20:00,"1,283"
16.07.2021 20:00,16.07.2021 21:00,"0,824"
16.07.2021 21:00,16.07.2021 22:00,"0,823"
16.07.2021 22:00,16.07.2021 23:00,"0,821"
16.07.2021 23:00,17.07.2021 00:00,"0,823"
17.07.2021 00:00,17.07.2021 01:00,"1,339"
17.07.2021 01:00,17.07.2021 02:00,"0,817"
17.07.2021 02:00,17.07.2021 03:00,"0,685"
17.07.2021 03:00,17.07.2021 04:00,"0,635"
17.07.2021 04:00,17.07.2021 05:00,"1,181"
17.07.2021 05:00,17.07.2021 06:00,"0,627"
17.07.2021 06:00,17.07.2021 07:00,"0,613"
17.07.2021 07:00,17.07.2021 08:00,"0,626"
17.07.2021 08:00,17.07.2021 09:00,"0,669"
17.07.2021 09:00,17.07.2021 10:00,"1,38"
17.07.2021 10:00,17.07.2021 11:00,"1,004"
17.07.2021 11:00,17.07.2021 12:00,"3,889"
17.07.2021 12:00,17.07.2021 13:00,"1,839"
17.07.2021 13:00,17.07.2021 14:00,"0,736"
17.07.2021 14:00,17.07.2021 15:00,"0,734"
17.07.2021 15:00,17.07.2021 16:00,"1,651"
17.07.2021 16:00,17.07.2021 17:00,"2,074"
17.07.2021 17:00,17.07.2021 18:00,"1,582"
17.07.2021 18:00,17.07.2021 19:00,"1,438"
17.07.2021 19:00,17.07.2021 20:00,"0,967"
17.07.2021 20:00,17.07.2021 21:00,"3,108"
17.07.2021 21:00,17.07.2021 22:00,"1,647"
17.07.2021 22:00,17.07.2021 23:00,"1,594"
17.07.2021 23:00,18.07.2021 00:00,"1,478"
18.07.2021 00:00,18.07.2021 01:00,"0,677"
18.07.2021 01:00,18.07.2021 02:00,"0,648"
18.07.2021 02:00,18.07.2021 03:00,"0,637"
18.07.2021 03:00,18.07.2021 04:00,"1,137"
18.07.2021 04:00,18.07.2021 05:00,"0,631"
18.07.2021 05:00,18.07.2021 06:00,"0,629"
18.07.2021 06:00,18.07.2021 07:00,"0,625"
18.07.2021 07:00,18.07.2021 08:00,"0,81"
18.07.2021 08:00,18.07.2021 09:00,"1,32"
18.07.2021 09:00,18.07.2021 10:00,"0,91"
18.07.2021 10:00,18.07.2021 11:00,"1,911"
18.07.2021 11:00,18.07.2021 12:00,"1,589"
18.07.2021 12:00,18.07.2021 13:00,"1,395"
18.07.2021 13:00,18.07.2021 14:00,"1,639"
18.07.2021 14:00,18.07.2021 15:00,"1,353"
18.07.2021 15:00,18.07.2021 16:00,"0,883"
18.07.2021 16:00,18.07.2021 17:00,"1,553"
18.07.2021 17:00,18.07.2021 18:00,"1,694"
18.07.2021 18:00,18.07.2021 19:00,"1,056"
18.07.2021 19:00,18.07.2021 20:00,"1,253"
18.07.2021 20:00,18.07.2021 21:00,"0,779"
18.07.2021 21:00,18.07.2021 22:00,"0,84"
18.07.2021 22:00,18.07.2021 23:00,"0,98"
18.07.2021 23:00,19.07.2021 00:00,"1,599"
19.07.2021 00:00,19.07.2021 01:00,"0,642"
19.07.2021 01:00,19.07.2021 02:00,"0,718"
19.07.2021 02:00,19.07.2021 03:00,"0,993"
19.07.2021 03:00,19.07.2021 04:00,"0,634"
19.07.2021 04:00,19.07.2021 05:00,"0,633"
19.07.2021 05:00,19.07.2021 06:00,"0,609"
19.07.2021 06:00,19.07.2021 07:00,"1,099"
19.07.2021 07:00,19.07.2021 08:00,"0,626"
19.07.2021 08:00,19.07.2021 09:00,"0,728"
19.07.2021 09:00,19.07.2021 10:00,"2,501"
19.07.2021 10:00,19.07.2021 11:00,"2,597"
19.07.2021 11:00,19.07.2021 12:00,"1,69"
19.07.2021 12:00,19.07.2021 13:00,"0,606"
19.07.2021 13:00,19.07.2021 14:00,"0,623"
19.07.2021 14:00,19.07.2021 15:00,"1,013"
19.07.2021 15:00,19.07.2021 16:00,"0,766"
19.07.2021 16:00,19.07.2021 17:00,"0,62"
19.07.2021 17:00,19.07.2021 18:00,"0,633"
19.07.2021 18:00,19.07.2021 19:00,"0,622"
19.07.2021 19:00,19.07.2021 20:00,"1,112"
19.07.2021 20:00,19.07.2021 21:00,"0,637"
19.07.2021 21:00,19.07.2021 22:00,"0,629"
19.07.2021 22:00,19.07.2021 23:00,"0,601"
19.07.2021 23:00,20.07.2021 00:00,"0,63"
20.07.2021 00:00,20.07.2021 01:00,"0,77"
20.07.2021 01:00,20.07.2021 02:00,"0,893"
20.07.2021 02:00,20.07.2021 03:00,"0,629"
20.07.2021 03:00,20.07.2021 04:00,"0,625"
20.07.2021 04:00,20.07.2021 05:00,"0,609"
20.07.2021 05:00,20.07.2021 06:00,"0,632"
20.07.2021 06:00,20.07.2021 07:00,"1,045"
20.07.2021 07:00,20.07.2021 08:00,"0,607"
20.07.2021 08:00,20.07.2021 09:00,"0,627"
20.07.2021 09:00,20.07.2021 10:00,"0,6"
20.07.2021 10:00,20.07.2021 11:00,"0,624"
20.07.2021 11:00,20.07.2021 12:00,"1,184"
20.07.2021 12:00,20.07.2021 13:00,"0,627"
20.07.2021 13:00,20.07.2021 14:00,"0,63"
20.07.2021 14:00,20.07.2021 15:00,"0,625"
20.07.2021 15:00,20.07.2021 16:00,"0,605"
20.07.2021 16:00,20.07.2021 17:00,"0,633"
20.07.2021 17:00,20.07.2021 18:00,"0,616"
20.07.2021 18:00,20.07.2021 19:00,"0,73"
20.07.2021 19:00,20.07.2021 20:00,"1,104"
20.07.2021 20:00,20.07.2021 21:00,"0,609"
20.07.2021 21:00,20.07.2021 22:00,"0,625"
20.07.2021 22:00,20.07.2021 23:00,"0,633"
20.07.2021 23:00,21.07.2021 00:00,"0,602"
21.07.2021 00:00,21.07.2021 01:00,"0,632"
21.07.2021 01:00,21.07.2021 02:00,"0,626"
21.07.2021 02:00,21.07.2021 03:00,"1,149"
21.07.2021 03:00,21.07.2021 04:00,"0,624"
21.07.2021 04:00,21.07.2021 05:00,"0,606"
21.07.2021 05:00,21.07.2021 06:00,"0,598"
21.07.2021 06:00,21.07.2021 07:00,"0,607"
21.07.2021 07:00,21.07.2021 08:00,"0,558"
21.07.2021 08:00,21.07.2021 09:00,"0,586"
21.07.2021 09:00,21.07.2021 10:00,"1,136"
21.07.2021 10:00,21.07.2021 11:00,"0,608"
21.07.2021 11:00,21.07.2021 12:00,"0,624"
21.07.2021 12:00,21.07.2021 13:00,"0,594"
21.07.2021 13:00,21.07.2021 14:00,"1,653"
21.07.2021 14:00,21.07.2021 15:00,"1,036"
21.07.2021 15:00,21.07.2021 16:00,"0,801"
21.07.2021 16:00,21.07.2021 17:00,"0,823"
21.07.2021 17:00,21.07.2021 18:00,"2,399"
