Fra,Til,KWH 60 Forbruk
05.01.2020 19:00,05.01.2020 20:00,"1,902"
05.01.2020 20:00,05.01.2020 21:00,"2,144"
05.01.2020 21:00,05.01.2020 22:00,"2,112"
05.01.2020 22:00,05.01.2020 23:00,"1,742"
05.01.2020 23:00,06.01.2020 00:00,"1,822"
06.01.2020 00:00,06.01.2020 01:00,"1,533"
06.01.2020 01:00,06.01.2020 02:00,"1,486"
06.01.2020 02:00,06.01.2020 03:00,"1,292"
06.01.2020 03:00,06.01.2020 04:00,"1,911"
06.01.2020 04:00,06.01.2020 05:00,"1,556"
06.01.2020 05:00,06.01.2020 06:00,"1,523"
06.01.2020 06:00,06.01.2020 07:00,"1,357"
06.01.2020 07:00,06.01.2020 08:00,"2,195"
06.01.2020 08:00,06.01.2020 09:00,"1,759"
06.01.2020 09:00,06.01.2020 10:00,"2,114"
06.01.2020 10:00,06.01.2020 11:00,"1,479"
06.01.2020 11:00,06.01.2020 12:00,"1,578"
06.01.2020 12:00,06.01.2020 13:00,"1,883"
06.01.2020 13:00,06.01.2020 14:00,"1,741"
06.01.2020 14:00,06.01.2020 15:00,"1,477"
06.01.2020 15:00,06.01.2020 16:00,"1,888"
06.01.2020 16:00,06.01.2020 17:00,"2,628"
06.01.2020 17:00,06.01.2020 18:00,"2,365"
06.01.2020 18:00,06.01.2020 19:00,"2,22"
06.01.2020 19:00,06.01.2020 20:00,"1,604"
06.01.2020 20:00,06.01.2020 21:00,"1,491"
06.01.2020 21:00,06.01.2020 22:00,"2,281"
06.01.2020 22:00,06.01.2020 23:00,"1,458"
06.01.2020 23:00,07.01.2020 00:00,"2,193"
07.01.2020 00:00,07.01.2020 01:00,"3,193"
07.01.2020 01:00,07.01.2020 02:00,"2,156"
07.01.2020 02:00,07.01.2020 03:00,"1,156"
07.01.2020 03:00,07.01.2020 04:00,"1,349"
07.01.2020 04:00,07.01.2020 05:00,"1,477"
07.01.2020 05:00,07.01.2020 06:00,"1,521"
07.01.2020 06:00,07.01.2020 07:00,"1,405"
07.01.2020 07:00,07.01.2020 08:00,"2,568"
07.01.2020 08:00,07.01.2020 09:00,"1,889"
07.01.2020 09:00,07.01.2020 10:00,"1,817"
07.01.2020 10:00,07.01.2020 11:00,"1,447"
07.01.2020 11:00,07.01.2020 12:00,"2,15"
07.01.2020 12:00,07.01.2020 13:00,"1,317"
07.01.2020 13:00,07.01.2020 14:00,"1,578"
07.01.2020 14:00,07.01.2020 15:00,"1,398"
07.01.2020 15:00,07.01.2020 16:00,"1,58"
07.01.2020 16:00,07.01.2020 17:00,"1,845"
07.01.2020 17:00,07.01.2020 18:00,"2,065"
07.01.2020 18:00,07.01.2020 19:00,"1,77"
07.01.2020 19:00,07.01.2020 20:00,"1,722"
07.01.2020 20:00,07.01.2020 21:00,"1,546"
07.01.2020 21:00,07.01.2020 22:00,"2,018"
07.01.2020 22:00,07.01.2020 23:00,"1,408"
07.01.2020 23:00,08.01.2020 00:00,"1,44"
08.01.2020 00:00,08.01.2020 01:00,"1,55"
08.01.2020 01:00,08.01.2020 02:00,"1,191"
08.01.2020 02:00,08.01.2020 03:00,"1,131"
08.01.2020 03:00,08.01.2020 04:00,"1,152"
08.01.2020 04:00,08.01.2020 05:00,"1,649"
08.01.2020 05:00,08.01.2020 06:00,"1,191"
08.01.2020 06:00,08.01.2020 07:00,"1,258"
08.01.2020 07:00,08.01.2020 08:00,"1,854"
08.01.2020 08:00,08.01.2020 09:00,"1,202"
08.01.2020 09:00,08.01.2020 10:00,"1,144"
08.01.2020 10:00,08.01.2020 11:00,"1,199"
08.01.2020 11:00,08.01.2020 12:00,"1,313"
08.01.2020 12:00,08.01.2020 13:00,"1,691"
08.01.2020 13:00,08.01.2020 14:00,"1,282"
08.01.2020 14:00,08.01.2020 15:00,"1,346"
08.01.2020 15:00,08.01.2020 16:00,"1,229"
08.01.2020 16:00,08.01.2020 17:00,"1,212"
08.01.2020 17:00,08.01.2020 18:00,"1,669"
08.01.2020 18:00,08.01.2020 19:00,"2,528"
08.01.2020 19:00,08.01.2020 20:00,"1,46"
08.01.2020 20:00,08.01.2020 21:00,"1,515"
08.01.2020 21:00,08.01.2020 22:00,"1,758"
08.01.2020 22:00,08.01.2020 23:00,"1,639"
08.01.2020 23:00,09.01.2020 00:00,"1,422"
09.01.2020 00:00,09.01.2020 01:00,"1,274"
09.01.2020 01:00,09.01.2020 02:00,"1,671"
09.01.2020 02:00,09.01.2020 03:00,"1,218"
09.01.2020 03:00,09.01.2020 04:00,"1,388"
09.01.2020 04:00,09.01.2020 05:00,"1,306"
09.01.2020 05:00,09.01.2020 06:00,"1,265"
09.01.2020 06:00,09.01.2020 07:00,"1,816"
09.01.2020 07:00,09.01.2020 08:00,"1,298"
09.01.2020 08:00,09.01.2020 09:00,"1,455"
09.01.2020 09:00,09.01.2020 10:00,"1,301"
09.01.2020 10:00,09.01.2020 11:00,"1,832"
09.01.2020 11:00,09.01.2020 12:00,"1,406"
09.01.2020 12:00,09.01.2020 13:00,"1,454"
09.01.2020 13:00,09.01.2020 14:00,"1,379"
09.01.2020 14:00,09.01.2020 15:00,"1,31"
09.01.2020 15:00,09.01.2020 16:00,"1,974"
09.01.2020 16:00,09.01.2020 17:00,"1,524"
09.01.2020 17:00,09.01.2020 18:00,"1,383"
09.01.2020 18:00,09.01.2020 19:00,"3,386"
09.01.2020 19:00,09.01.2020 20:00,"3,889"
09.01.2020 20:00,09.01.2020 21:00,"1,646"
09.01.2020 21:00,09.01.2020 22:00,"1,911"
09.01.2020 22:00,09.01.2020 23:00,"2,089"
09.01.2020 23:00,10.01.2020 00:00,"4,145"
10.01.2020 00:00,10.01.2020 01:00,"3,136"
10.01.2020 01:00,10.01.2020 02:00,"1,56"
10.01.2020 02:00,10.01.2020 03:00,"1,374"
10.01.2020 03:00,10.01.2020 04:00,"1,837"
10.01.2020 04:00,10.01.2020 05:00,"1,391"
10.01.2020 05:00,10.01.2020 06:00,"1,472"
10.01.2020 06:00,10.01.2020 07:00,"1,445"
10.01.2020 07:00,10.01.2020 08:00,"2,738"
10.01.2020 08:00,10.01.2020 09:00,"1,517"
10.01.2020 09:00,10.01.2020 10:00,"1,549"
10.01.2020 10:00,10.01.2020 11:00,"2,209"
10.01.2020 11:00,10.01.2020 12:00,"1,627"
10.01.2020 12:00,10.01.2020 13:00,"1,534"
10.01.2020 13:00,10.01.2020 14:00,"1,676"
10.01.2020 14:00,10.01.2020 15:00,"2,121"
10.01.2020 15:00,10.01.2020 16:00,"1,59"
10.01.2020 16:00,10.01.2020 17:00,"1,71"
10.01.2020 17:00,10.01.2020 18:00,"1,803"
10.01.2020 18:00,10.01.2020 19:00,"1,907"
10.01.2020 19:00,10.01.2020 20:00,"2,444"
10.01.2020 20:00,10.01.2020 21:00,"1,891"
10.01.2020 21:00,10.01.2020 22:00,"1,904"
10.01.2020 22:00,10.01.2020 23:00,"1,979"
10.01.2020 23:00,11.01.2020 00:00,"1,875"
11.01.2020 00:00,11.01.2020 01:00,"2,424"
11.01.2020 01:00,11.01.2020 02:00,"1,937"
11.01.2020 02:00,11.01.2020 03:00,"1,637"
11.01.2020 03:00,11.01.2020 04:00,"1,532"
11.01.2020 04:00,11.01.2020 05:00,"2,31"
11.01.2020 05:00,11.01.2020 06:00,"1,539"
11.01.2020 06:00,11.01.2020 07:00,"1,502"
11.01.2020 07:00,11.01.2020 08:00,"1,699"
11.01.2020 08:00,11.01.2020 09:00,"1,65"
11.01.2020 09:00,11.01.2020 10:00,"1,989"
11.01.2020 10:00,11.01.2020 11:00,"1,999"
11.01.2020 11:00,11.01.2020 12:00,"3,258"
11.01.2020 12:00,11.01.2020 13:00,"2,087"
11.01.2020 13:00,11.01.2020 14:00,"1,929"
11.01.2020 14:00,11.01.2020 15:00,"2,486"
11.01.2020 15:00,11.01.2020 16:00,"2,097"
11.01.2020 16:00,11.01.2020 17:00,"2,151"
11.01.2020 17:00,11.01.2020 18:00,"3,923"
11.01.2020 18:00,11.01.2020 19:00,"3,445"
11.01.2020 19:00,11.01.2020 20:00,"2,239"
11.01.2020 20:00,11.01.2020 21:00,"2,26"
11.01.2020 21:00,11.01.2020 22:00,"1,736"
11.01.2020 22:00,11.01.2020 23:00,"1,656"
11.01.2020 23:00,12.01.2020 00:00,"2,345"
12.01.2020 00:00,12.01.2020 01:00,"1,159"
12.01.2020 01:00,12.01.2020 02:00,"1,146"
12.01.2020 02:00,12.01.2020 03:00,"1,157"
12.01.2020 03:00,12.01.2020 04:00,"1,845"
12.01.2020 04:00,12.01.2020 05:00,"1,137"
12.01.2020 05:00,12.01.2020 06:00,"1,144"
12.01.2020 06:00,12.01.2020 07:00,"1,312"
12.01.2020 07:00,12.01.2020 08:00,"2,026"
12.01.2020 08:00,12.01.2020 09:00,"1,253"
12.01.2020 09:00,12.01.2020 10:00,"1,232"
12.01.2020 10:00,12.01.2020 11:00,"1,866"
12.01.2020 11:00,12.01.2020 12:00,"1,39"
12.01.2020 12:00,12.01.2020 13:00,"1,324"
12.01.2020 13:00,12.01.2020 14:00,"1,568"
12.01.2020 14:00,12.01.2020 15:00,"3,379"
12.01.2020 15:00,12.01.2020 16:00,"3,158"
12.01.2020 16:00,12.01.2020 17:00,"3,35"
12.01.2020 17:00,12.01.2020 18:00,"1,589"
12.01.2020 18:00,12.01.2020 19:00,"1,554"
12.01.2020 19:00,12.01.2020 20:00,"1,572"
12.01.2020 20:00,12.01.2020 21:00,"2,122"
12.01.2020 21:00,12.01.2020 22:00,"1,535"
12.01.2020 22:00,12.01.2020 23:00,"1,589"
12.01.2020 23:00,13.01.2020 00:00,"1,697"
13.01.2020 00:00,13.01.2020 01:00,"2,038"
13.01.2020 01:00,13.01.2020 02:00,"1,438"
13.01.2020 02:00,13.01.2020 03:00,"1,333"
13.01.2020 03:00,13.01.2020 04:00,"1,418"
13.01.2020 04:00,13.01.2020 05:00,"1,984"
13.01.2020 05:00,13.01.2020 06:00,"1,541"
13.01.2020 06:00,13.01.2020 07:00,"1,419"
13.01.2020 07:00,13.01.2020 08:00,"1,753"
13.01.2020 08:00,13.01.2020 09:00,"1,599"
13.01.2020 09:00,13.01.2020 10:00,"2,231"
13.01.2020 10:00,13.01.2020 11:00,"1,725"
13.01.2020 11:00,13.01.2020 12:00,"1,547"
13.01.2020 12:00,13.01.2020 13:00,"1,597"
13.01.2020 13:00,13.01.2020 14:00,"1,66"
13.01.2020 14:00,13.01.2020 15:00,"1,659"
13.01.2020 15:00,13.01.2020 16:00,"2,142"
13.01.2020 16:00,13.01.2020 17:00,"1,493"
13.01.2020 17:00,13.01.2020 18:00,"1,746"
13.01.2020 18:00,13.01.2020 19:00,"1,664"
13.01.2020 19:00,13.01.2020 20:00,"1,85"
13.01.2020 20:00,13.01.2020 21:00,"1,898"
13.01.2020 21:00,13.01.2020 22:00,"2,245"
13.01.2020 22:00,13.01.2020 23:00,"1,733"
13.01.2020 23:00,14.01.2020 00:00,"1,693"
14.01.2020 00:00,14.01.2020 01:00,"1,837"
14.01.2020 01:00,14.01.2020 02:00,"1,779"
14.01.2020 02:00,14.01.2020 03:00,"2,151"
14.01.2020 03:00,14.01.2020 04:00,"1,301"
14.01.2020 04:00,14.01.2020 05:00,"1,46"
14.01.2020 05:00,14.01.2020 06:00,"1,469"
14.01.2020 06:00,14.01.2020 07:00,"1,242"
14.01.2020 07:00,14.01.2020 08:00,"1,492"
14.01.2020 08:00,14.01.2020 09:00,"2,104"
14.01.2020 09:00,14.01.2020 10:00,"1,483"
14.01.2020 10:00,14.01.2020 11:00,"1,535"
14.01.2020 11:00,14.01.2020 12:00,"1,531"
14.01.2020 12:00,14.01.2020 13:00,"1,452"
14.01.2020 13:00,14.01.2020 14:00,"1,595"
14.01.2020 14:00,14.01.2020 15:00,"1,976"
14.01.2020 15:00,14.01.2020 16:00,"1,441"
14.01.2020 16:00,14.01.2020 17:00,"1,469"
14.01.2020 17:00,14.01.2020 18:00,"2,764"
14.01.2020 18:00,14.01.2020 19:00,"3,829"
14.01.2020 19:00,14.01.2020 20:00,"2,39"
14.01.2020 20:00,14.01.2020 21:00,"1,312"
14.01.2020 21:00,14.01.2020 22:00,"1,9"
14.01.2020 22:00,14.01.2020 23:00,"1,72"
14.01.2020 23:00,15.01.2020 00:00,"1,504"
15.01.2020 00:00,15.01.2020 01:00,"3,103"
15.01.2020 01:00,15.01.2020 02:00,"3,248"
15.01.2020 02:00,15.01.2020 03:00,"1,566"
15.01.2020 03:00,15.01.2020 04:00,"1,242"
15.01.2020 04:00,15.01.2020 05:00,"1,314"
15.01.2020 05:00,15.01.2020 06:00,"1,677"
15.01.2020 06:00,15.01.2020 07:00,"1,35"
15.01.2020 07:00,15.01.2020 08:00,"1,448"
15.01.2020 08:00,15.01.2020 09:00,"1,291"
15.01.2020 09:00,15.01.2020 10:00,"1,834"
15.01.2020 10:00,15.01.2020 11:00,"1,428"
15.01.2020 11:00,15.01.2020 12:00,"1,349"
15.01.2020 12:00,15.01.2020 13:00,"1,402"
15.01.2020 13:00,15.01.2020 14:00,"1,337"
15.01.2020 14:00,15.01.2020 15:00,"1,794"
15.01.2020 15:00,15.01.2020 16:00,"1,474"
15.01.2020 16:00,15.01.2020 17:00,"1,291"
15.01.2020 17:00,15.01.2020 18:00,"1,438"
15.01.2020 18:00,15.01.2020 19:00,"2,321"
15.01.2020 19:00,15.01.2020 20:00,"1,487"
15.01.2020 20:00,15.01.2020 21:00,"1,509"
15.01.2020 21:00,15.01.2020 22:00,"1,492"
15.01.2020 22:00,15.01.2020 23:00,"1,987"
15.01.2020 23:00,16.01.2020 00:00,"1,358"
16.01.2020 00:00,16.01.2020 01:00,"1,297"
16.01.2020 01:00,16.01.2020 02:00,"1,386"
16.01.2020 02:00,16.01.2020 03:00,"1,693"
16.01.2020 03:00,16.01.2020 04:00,"1,522"
16.01.2020 04:00,16.01.2020 05:00,"1,346"
16.01.2020 05:00,16.01.2020 06:00,"1,402"
16.01.2020 06:00,16.01.2020 07:00,"1,408"
16.01.2020 07:00,16.01.2020 08:00,"1,414"
16.01.2020 08:00,16.01.2020 09:00,"1,971"
16.01.2020 09:00,16.01.2020 10:00,"2,832"
16.01.2020 10:00,16.01.2020 11:00,"2,093"
16.01.2020 11:00,16.01.2020 12:00,"1,468"
16.01.2020 12:00,16.01.2020 13:00,"1,45"
16.01.2020 13:00,16.01.2020 14:00,"2,02"
16.01.2020 14:00,16.01.2020 15:00,"1,349"
16.01.2020 15:00,16.01.2020 16:00,"1,421"
16.01.2020 16:00,16.01.2020 17:00,"1,396"
16.01.2020 17:00,16.01.2020 18:00,"1,763"
16.01.2020 18:00,16.01.2020 19:00,"2,618"
16.01.2020 19:00,16.01.2020 20:00,"1,508"
16.01.2020 20:00,16.01.2020 21:00,"1,772"
16.01.2020 21:00,16.01.2020 22:00,"1,655"
16.01.2020 22:00,16.01.2020 23:00,"1,153"
16.01.2020 23:00,17.01.2020 00:00,"1,146"
17.01.2020 00:00,17.01.2020 01:00,"1,197"
17.01.2020 01:00,17.01.2020 02:00,"1,253"
17.01.2020 02:00,17.01.2020 03:00,"1,836"
17.01.2020 03:00,17.01.2020 04:00,"1,26"
17.01.2020 04:00,17.01.2020 05:00,"1,177"
17.01.2020 05:00,17.01.2020 06:00,"1,288"
17.01.2020 06:00,17.01.2020 07:00,"1,315"
17.01.2020 07:00,17.01.2020 08:00,"1,984"
17.01.2020 08:00,17.01.2020 09:00,"1,292"
17.01.2020 09:00,17.01.2020 10:00,"1,402"
17.01.2020 10:00,17.01.2020 11:00,"1,442"
17.01.2020 11:00,17.01.2020 12:00,"1,307"
17.01.2020 12:00,17.01.2020 13:00,"1,421"
17.01.2020 13:00,17.01.2020 14:00,"2,478"
17.01.2020 14:00,17.01.2020 15:00,"1,618"
17.01.2020 15:00,17.01.2020 16:00,"1,376"
17.01.2020 16:00,17.01.2020 17:00,"1,741"
17.01.2020 17:00,17.01.2020 18:00,"1,407"
17.01.2020 18:00,17.01.2020 19:00,"3,134"
17.01.2020 19:00,17.01.2020 20:00,"3,496"
17.01.2020 20:00,17.01.2020 21:00,"2,058"
17.01.2020 21:00,17.01.2020 22:00,"1,538"
17.01.2020 22:00,17.01.2020 23:00,"1,598"
17.01.2020 23:00,18.01.2020 00:00,"1,414"
18.01.2020 00:00,18.01.2020 01:00,"1,109"
18.01.2020 01:00,18.01.2020 02:00,"1,101"
18.01.2020 02:00,18.01.2020 03:00,"1,57"
18.01.2020 03:00,18.01.2020 04:00,"1,206"
18.01.2020 04:00,18.01.2020 05:00,"1,156"
18.01.2020 05:00,18.01.2020 06:00,"1,124"
18.01.2020 06:00,18.01.2020 07:00,"1,102"
18.01.2020 07:00,18.01.2020 08:00,"1,634"
18.01.2020 08:00,18.01.2020 09:00,"1,263"
18.01.2020 09:00,18.01.2020 10:00,"2,711"
18.01.2020 10:00,18.01.2020 11:00,"3,464"
18.01.2020 11:00,18.01.2020 12:00,"3,175"
18.01.2020 12:00,18.01.2020 13:00,"2,842"
18.01.2020 13:00,18.01.2020 14:00,"1,463"
18.01.2020 14:00,18.01.2020 15:00,"2,467"
18.01.2020 15:00,18.01.2020 16:00,"1,618"
18.01.2020 16:00,18.01.2020 17:00,"2,177"
18.01.2020 17:00,18.01.2020 18:00,"2,496"
18.01.2020 18:00,18.01.2020 19:00,"3,683"
18.01.2020 19:00,18.01.2020 20:00,"3,495"
18.01.2020 20:00,18.01.2020 21:00,"1,064"
18.01.2020 21:00,18.01.2020 22:00,"1,217"
18.01.2020 22:00,18.01.2020 23:00,"1,286"
18.01.2020 23:00,19.01.2020 00:00,"2,431"
19.01.2020 00:00,19.01.2020 01:00,"3,011"
19.01.2020 01:00,19.01.2020 02:00,"1,528"
19.01.2020 02:00,19.01.2020 03:00,"1,177"
19.01.2020 03:00,19.01.2020 04:00,"1,487"
19.01.2020 04:00,19.01.2020 05:00,"1,1"
19.01.2020 05:00,19.01.2020 06:00,"1,026"
19.01.2020 06:00,19.01.2020 07:00,"1,111"
19.01.2020 07:00,19.01.2020 08:00,"1,47"
19.01.2020 08:00,19.01.2020 09:00,"1,307"
19.01.2020 09:00,19.01.2020 10:00,"1,062"
19.01.2020 10:00,19.01.2020 11:00,"1,821"
19.01.2020 11:00,19.01.2020 12:00,"2,633"
19.01.2020 12:00,19.01.2020 13:00,"1,98"
19.01.2020 13:00,19.01.2020 14:00,"1,945"
19.01.2020 14:00,19.01.2020 15:00,"1,779"
19.01.2020 15:00,19.01.2020 16:00,"2,539"
19.01.2020 16:00,19.01.2020 17:00,"1,958"
19.01.2020 17:00,19.01.2020 18:00,"2,383"
19.01.2020 18:00,19.01.2020 19:00,"1,976"
19.01.2020 19:00,19.01.2020 20:00,"2,511"
19.01.2020 20:00,19.01.2020 21:00,"2,208"
19.01.2020 21:00,19.01.2020 22:00,"2,614"
19.01.2020 22:00,19.01.2020 23:00,"2,211"
19.01.2020 23:00,20.01.2020 00:00,"1,682"
20.01.2020 00:00,20.01.2020 01:00,"1,127"
20.01.2020 01:00,20.01.2020 02:00,"1,704"
20.01.2020 02:00,20.01.2020 03:00,"1,23"
20.01.2020 03:00,20.01.2020 04:00,"1,089"
20.01.2020 04:00,20.01.2020 05:00,"1,141"
20.01.2020 05:00,20.01.2020 06:00,"1,8"
20.01.2020 06:00,20.01.2020 07:00,"1,335"
20.01.2020 07:00,20.01.2020 08:00,"1,467"
20.01.2020 08:00,20.01.2020 09:00,"1,087"
20.01.2020 09:00,20.01.2020 10:00,"1,19"
20.01.2020 10:00,20.01.2020 11:00,"1,769"
20.01.2020 11:00,20.01.2020 12:00,"1,244"
20.01.2020 12:00,20.01.2020 13:00,"1,17"
20.01.2020 13:00,20.01.2020 14:00,"1,231"
20.01.2020 14:00,20.01.2020 15:00,"1,195"
20.01.2020 15:00,20.01.2020 16:00,"1,335"
20.01.2020 16:00,20.01.2020 17:00,"2,039"
20.01.2020 17:00,20.01.2020 18:00,"2,963"
20.01.2020 18:00,20.01.2020 19:00,"2,622"
20.01.2020 19:00,20.01.2020 20:00,"1,328"
20.01.2020 20:00,20.01.2020 21:00,"1,97"
20.01.2020 21:00,20.01.2020 22:00,"1,291"
20.01.2020 22:00,20.01.2020 23:00,"2,738"
20.01.2020 23:00,21.01.2020 00:00,"2,968"
21.01.2020 00:00,21.01.2020 01:00,"1,747"
21.01.2020 01:00,21.01.2020 02:00,"1,136"
21.01.2020 02:00,21.01.2020 03:00,"1,027"
21.01.2020 03:00,21.01.2020 04:00,"1,657"
21.01.2020 04:00,21.01.2020 05:00,"1,065"
21.01.2020 05:00,21.01.2020 06:00,"1,087"
21.01.2020 06:00,21.01.2020 07:00,"1,031"
21.01.2020 07:00,21.01.2020 08:00,"2,663"
21.01.2020 08:00,21.01.2020 09:00,"1,663"
21.01.2020 09:00,21.01.2020 10:00,"1,712"
21.01.2020 10:00,21.01.2020 11:00,"1,278"
21.01.2020 11:00,21.01.2020 12:00,"1,786"
21.01.2020 12:00,21.01.2020 13:00,"1,309"
21.01.2020 13:00,21.01.2020 14:00,"1,333"
21.01.2020 14:00,21.01.2020 15:00,"1,27"
21.01.2020 15:00,21.01.2020 16:00,"1,357"
21.01.2020 16:00,21.01.2020 17:00,"1,814"
21.01.2020 17:00,21.01.2020 18:00,"2,282"
